timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:20:00.244, 92 %, 10592 MiB, 414.55 W, 2880 MHz, 63
2026/09/13 18:20:00.495, 92 %, 10592 MiB, 414.55 W, 2880 MHz, 63
2026/09/13 18:20:00.745, 0 %, 2 MiB, 321.77 W, 2910 MHz, 55
2026/09/13 18:20:00.995, 0 %, 2 MiB, 321.77 W, 2910 MHz, 55
2026/09/13 18:20:01.245, 0 %, 544 MiB, 190.38 W, 2910 MHz, 54
2026/09/13 18:20:01.495, 0 %, 544 MiB, 190.38 W, 2910 MHz, 54
2026/09/13 18:20:01.745, 11 %, 2304 MiB, 97.52 W, 2910 MHz, 53
2026/09/13 18:20:01.996, 11 %, 4768 MiB, 97.52 W, 2910 MHz, 53
2026/09/13 18:20:02.246, 26 %, 8000 MiB, 94.81 W, 2910 MHz, 53
2026/09/13 18:20:02.496, 26 %, 10304 MiB, 94.81 W, 2910 MHz, 53
2026/09/13 18:20:02.746, 37 %, 10304 MiB, 108.69 W, 2902 MHz, 53
2026/09/13 18:20:02.996, 37 %, 10304 MiB, 108.69 W, 2902 MHz, 53
2026/09/13 18:20:03.246, 99 %, 10304 MiB, 269.33 W, 2902 MHz, 60
2026/09/13 18:20:03.496, 99 %, 10592 MiB, 269.33 W, 2902 MHz, 60
2026/09/13 18:20:03.747, 95 %, 10592 MiB, 410.75 W, 2887 MHz, 62
2026/09/13 18:20:03.997, 95 %, 10592 MiB, 410.75 W, 2887 MHz, 62
2026/09/13 18:20:04.247, 0 %, 10592 MiB, 385.13 W, 2887 MHz, 57
2026/09/13 18:20:04.497, 0 %, 26 MiB, 385.13 W, 2887 MHz, 57
2026/09/13 18:20:04.747, 0 %, 544 MiB, 249.28 W, 2910 MHz, 54
2026/09/13 18:20:04.998, 0 %, 1344 MiB, 249.28 W, 2910 MHz, 54
2026/09/13 18:20:05.248, 28 %, 3648 MiB, 98.29 W, 2910 MHz, 53
2026/09/13 18:20:05.498, 28 %, 6112 MiB, 98.29 W, 2910 MHz, 53
2026/09/13 18:20:05.748, 31 %, 10304 MiB, 94.75 W, 2910 MHz, 53
2026/09/13 18:20:05.998, 31 %, 10304 MiB, 94.75 W, 2910 MHz, 53
2026/09/13 18:20:06.249, 99 %, 10304 MiB, 153.11 W, 2902 MHz, 58
2026/09/13 18:20:06.499, 99 %, 10304 MiB, 153.11 W, 2902 MHz, 58
2026/09/13 18:20:06.749, 99 %, 10592 MiB, 294.76 W, 2902 MHz, 61
2026/09/13 18:20:06.999, 99 %, 10592 MiB, 294.76 W, 2902 MHz, 61
2026/09/13 18:20:07.249, 94 %, 10592 MiB, 377.79 W, 2887 MHz, 62
2026/09/13 18:20:07.499, 94 %, 10592 MiB, 377.79 W, 2887 MHz, 62
2026/09/13 18:20:07.749, 0 %, 10592 MiB, 338.67 W, 2887 MHz, 56
2026/09/13 18:20:08.000, 0 %, 2 MiB, 338.67 W, 2887 MHz, 56
2026/09/13 18:20:08.250, 0 %, 2 MiB, 222.90 W, 2910 MHz, 54
2026/09/13 18:20:08.510, 0 %, 544 MiB, 222.90 W, 2910 MHz, 54
2026/09/13 18:20:08.760, 0 %, 544 MiB, 97.82 W, 2910 MHz, 53
2026/09/13 18:20:09.010, 0 %, 3168 MiB, 97.82 W, 2910 MHz, 53
2026/09/13 18:20:09.260, 27 %, 5696 MiB, 96.22 W, 2910 MHz, 53
2026/09/13 18:20:09.511, 27 %, 10304 MiB, 96.22 W, 2910 MHz, 53
2026/09/13 18:20:09.761, 4 %, 10304 MiB, 102.54 W, 2752 MHz, 53
2026/09/13 18:20:10.011, 4 %, 10304 MiB, 102.54 W, 2752 MHz, 53
2026/09/13 18:20:10.261, 99 %, 10304 MiB, 214.71 W, 2902 MHz, 60
2026/09/13 18:20:10.511, 99 %, 10304 MiB, 214.71 W, 2902 MHz, 60
2026/09/13 18:20:10.761, 23 %, 10592 MiB, 321.60 W, 2902 MHz, 57
2026/09/13 18:20:11.011, 23 %, 10592 MiB, 321.60 W, 2902 MHz, 57
2026/09/13 18:20:11.262, 98 %, 10592 MiB, 371.67 W, 2887 MHz, 62
2026/09/13 18:20:11.512, 98 %, 10592 MiB, 371.67 W, 2887 MHz, 62
2026/09/13 18:20:11.762, 18 %, 21 MiB, 281.06 W, 2910 MHz, 55
2026/09/13 18:20:12.013, 18 %, 544 MiB, 281.06 W, 2910 MHz, 55
2026/09/13 18:20:12.263, 0 %, 1344 MiB, 168.07 W, 2910 MHz, 53
2026/09/13 18:20:12.513, 0 %, 3520 MiB, 168.07 W, 2910 MHz, 53
2026/09/13 18:20:12.763, 27 %, 6048 MiB, 95.68 W, 2910 MHz, 53
2026/09/13 18:20:13.013, 27 %, 10304 MiB, 95.68 W, 2910 MHz, 53
2026/09/13 18:20:13.263, 4 %, 10304 MiB, 104.08 W, 2910 MHz, 53
2026/09/13 18:20:13.514, 4 %, 10304 MiB, 104.08 W, 2910 MHz, 53
2026/09/13 18:20:13.764, 99 %, 10304 MiB, 213.05 W, 2902 MHz, 60
2026/09/13 18:20:14.014, 99 %, 10592 MiB, 213.05 W, 2902 MHz, 60
2026/09/13 18:20:14.264, 83 %, 10592 MiB, 366.24 W, 2902 MHz, 60
2026/09/13 18:20:14.514, 83 %, 10592 MiB, 366.24 W, 2902 MHz, 60
2026/09/13 18:20:14.764, 62 %, 10592 MiB, 404.15 W, 2880 MHz, 63
2026/09/13 18:20:15.014, 62 %, 2 MiB, 404.15 W, 2880 MHz, 63
2026/09/13 18:20:15.265, 0 %, 2 MiB, 263.53 W, 2910 MHz, 54
2026/09/13 18:20:15.515, 0 %, 544 MiB, 263.53 W, 2910 MHz, 54
2026/09/13 18:20:15.765, 0 %, 544 MiB, 120.47 W, 2910 MHz, 53
2026/09/13 18:20:16.015, 0 %, 2368 MiB, 120.47 W, 2910 MHz, 53
2026/09/13 18:20:16.265, 27 %, 4896 MiB, 95.24 W, 2917 MHz, 53
2026/09/13 18:20:16.516, 27 %, 8064 MiB, 95.24 W, 2917 MHz, 53
2026/09/13 18:20:16.766, 54 %, 10304 MiB, 99.27 W, 2655 MHz, 53
2026/09/13 18:20:17.016, 54 %, 10304 MiB, 99.27 W, 2655 MHz, 53
2026/09/13 18:20:17.266, 99 %, 10304 MiB, 178.76 W, 2902 MHz, 59
2026/09/13 18:20:17.516, 99 %, 10304 MiB, 178.76 W, 2902 MHz, 59
2026/09/13 18:20:17.766, 99 %, 10592 MiB, 335.55 W, 2902 MHz, 61
2026/09/13 18:20:18.016, 99 %, 10592 MiB, 335.55 W, 2902 MHz, 61
2026/09/13 18:20:18.267, 95 %, 10592 MiB, 415.30 W, 2880 MHz, 63
2026/09/13 18:20:18.517, 95 %, 10589 MiB, 415.30 W, 2880 MHz, 63
2026/09/13 18:20:18.767, 18 %, 542 MiB, 306.75 W, 2910 MHz, 55
2026/09/13 18:20:19.017, 18 %, 544 MiB, 306.75 W, 2910 MHz, 55
2026/09/13 18:20:19.267, 0 %, 1632 MiB, 138.42 W, 2910 MHz, 53
2026/09/13 18:20:19.517, 0 %, 4224 MiB, 138.42 W, 2910 MHz, 53
2026/09/13 18:20:19.767, 26 %, 6688 MiB, 97.62 W, 2910 MHz, 53
2026/09/13 18:20:20.018, 26 %, 10304 MiB, 97.62 W, 2910 MHz, 53
2026/09/13 18:20:20.268, 0 %, 10304 MiB, 104.31 W, 2910 MHz, 53
2026/09/13 18:20:20.518, 0 %, 10304 MiB, 104.31 W, 2910 MHz, 53
2026/09/13 18:20:20.768, 99 %, 10304 MiB, 246.85 W, 2902 MHz, 60
2026/09/13 18:20:21.018, 99 %, 10592 MiB, 246.85 W, 2902 MHz, 60
2026/09/13 18:20:21.268, 39 %, 10592 MiB, 329.36 W, 2902 MHz, 58
2026/09/13 18:20:21.518, 39 %, 10592 MiB, 329.36 W, 2902 MHz, 58
2026/09/13 18:20:21.769, 94 %, 10592 MiB, 379.88 W, 2880 MHz, 63
2026/09/13 18:20:22.019, 94 %, 2 MiB, 379.88 W, 2880 MHz, 63
2026/09/13 18:20:22.274, 3 %, 2 MiB, 274.04 W, 2910 MHz, 54
2026/09/13 18:20:22.524, 3 %, 542 MiB, 274.04 W, 2910 MHz, 54
2026/09/13 18:20:22.774, 0 %, 544 MiB, 117.37 W, 2910 MHz, 53
2026/09/13 18:20:23.024, 0 %, 1536 MiB, 117.37 W, 2910 MHz, 53
2026/09/13 18:20:23.274, 27 %, 4128 MiB, 95.36 W, 2910 MHz, 53
2026/09/13 18:20:23.524, 27 %, 6592 MiB, 95.36 W, 2910 MHz, 53
2026/09/13 18:20:23.775, 47 %, 10304 MiB, 98.27 W, 2835 MHz, 52
2026/09/13 18:20:24.025, 47 %, 10304 MiB, 98.27 W, 2835 MHz, 52
2026/09/13 18:20:24.275, 99 %, 10304 MiB, 157.12 W, 2902 MHz, 58
2026/09/13 18:20:24.525, 99 %, 10304 MiB, 157.12 W, 2902 MHz, 58
2026/09/13 18:20:24.775, 99 %, 10592 MiB, 314.98 W, 2902 MHz, 61
2026/09/13 18:20:25.025, 99 %, 10592 MiB, 314.98 W, 2902 MHz, 61
2026/09/13 18:20:25.275, 98 %, 10592 MiB, 381.41 W, 2887 MHz, 62
2026/09/13 18:20:25.526, 98 %, 10592 MiB, 381.41 W, 2887 MHz, 62
2026/09/13 18:20:25.776, 63 %, 10592 MiB, 378.45 W, 2872 MHz, 63
2026/09/13 18:20:26.026, 63 %, 2 MiB, 378.45 W, 2872 MHz, 63
2026/09/13 18:20:26.281, 0 %, 544 MiB, 275.98 W, 2910 MHz, 54
2026/09/13 18:20:26.531, 0 %, 544 MiB, 275.98 W, 2910 MHz, 54
2026/09/13 18:20:26.781, 22 %, 2912 MiB, 120.83 W, 2910 MHz, 53
2026/09/13 18:20:27.032, 22 %, 5472 MiB, 120.83 W, 2910 MHz, 53
2026/09/13 18:20:27.282, 26 %, 10304 MiB, 94.12 W, 2910 MHz, 53
2026/09/13 18:20:27.532, 26 %, 10304 MiB, 94.12 W, 2910 MHz, 53
2026/09/13 18:20:27.782, 70 %, 10304 MiB, 121.01 W, 2902 MHz, 56
2026/09/13 18:20:28.032, 70 %, 10304 MiB, 121.01 W, 2902 MHz, 56
2026/09/13 18:20:28.282, 99 %, 10304 MiB, 264.93 W, 2902 MHz, 60
2026/09/13 18:20:28.533, 99 %, 10592 MiB, 264.93 W, 2902 MHz, 60
2026/09/13 18:20:28.783, 95 %, 10592 MiB, 400.05 W, 2880 MHz, 62
2026/09/13 18:20:29.033, 95 %, 10592 MiB, 400.05 W, 2880 MHz, 62
2026/09/13 18:20:29.283, 64 %, 10592 MiB, 418.22 W, 2872 MHz, 63
2026/09/13 18:20:29.533, 64 %, 2 MiB, 418.22 W, 2872 MHz, 63
2026/09/13 18:20:29.783, 0 %, 2 MiB, 262.41 W, 2910 MHz, 54
2026/09/13 18:20:30.033, 0 %, 544 MiB, 262.41 W, 2910 MHz, 54
2026/09/13 18:20:30.284, 0 %, 544 MiB, 121.74 W, 2910 MHz, 53
2026/09/13 18:20:30.534, 0 %, 2592 MiB, 121.74 W, 2910 MHz, 53
2026/09/13 18:20:30.784, 27 %, 5120 MiB, 95.62 W, 2910 MHz, 53
2026/09/13 18:20:31.034, 27 %, 9152 MiB, 95.62 W, 2910 MHz, 53
2026/09/13 18:20:31.284, 49 %, 10304 MiB, 102.00 W, 2730 MHz, 53
2026/09/13 18:20:31.534, 49 %, 10304 MiB, 102.00 W, 2730 MHz, 53
2026/09/13 18:20:31.785, 99 %, 10304 MiB, 179.26 W, 2902 MHz, 59
2026/09/13 18:20:32.035, 99 %, 10304 MiB, 179.26 W, 2902 MHz, 59
2026/09/13 18:20:32.285, 97 %, 10592 MiB, 324.13 W, 2902 MHz, 61
2026/09/13 18:20:32.535, 97 %, 10592 MiB, 324.13 W, 2902 MHz, 61
2026/09/13 18:20:32.785, 89 %, 10592 MiB, 412.95 W, 2880 MHz, 63
2026/09/13 18:20:33.035, 89 %, 10589 MiB, 412.95 W, 2880 MHz, 63
2026/09/13 18:20:33.285, 18 %, 108 MiB, 290.50 W, 2910 MHz, 55
2026/09/13 18:20:33.535, 18 %, 544 MiB, 290.50 W, 2910 MHz, 55
2026/09/13 18:20:33.786, 0 %, 1344 MiB, 136.02 W, 2910 MHz, 53
2026/09/13 18:20:34.036, 0 %, 3904 MiB, 136.02 W, 2910 MHz, 53
2026/09/13 18:20:34.286, 26 %, 6368 MiB, 98.20 W, 2910 MHz, 53
2026/09/13 18:20:34.536, 26 %, 10304 MiB, 98.20 W, 2910 MHz, 53
2026/09/13 18:20:34.786, 4 %, 10304 MiB, 103.76 W, 2910 MHz, 53
2026/09/13 18:20:35.037, 4 %, 10304 MiB, 103.76 W, 2910 MHz, 53
2026/09/13 18:20:35.287, 99 %, 10304 MiB, 218.32 W, 2902 MHz, 60
2026/09/13 18:20:35.537, 99 %, 10592 MiB, 218.32 W, 2902 MHz, 60
2026/09/13 18:20:35.787, 10 %, 10592 MiB, 320.77 W, 2902 MHz, 56
2026/09/13 18:20:36.037, 10 %, 10592 MiB, 320.77 W, 2902 MHz, 56
2026/09/13 18:20:36.287, 90 %, 10592 MiB, 375.90 W, 2887 MHz, 63
2026/09/13 18:20:36.537, 90 %, 10589 MiB, 375.90 W, 2887 MHz, 63
2026/09/13 18:20:36.788, 18 %, 2 MiB, 288.68 W, 2910 MHz, 55
2026/09/13 18:20:37.038, 18 %, 2 MiB, 288.68 W, 2910 MHz, 55
2026/09/13 18:20:37.288, 1 %, 544 MiB, 135.19 W, 2910 MHz, 54
2026/09/13 18:20:37.538, 1 %, 544 MiB, 135.19 W, 2910 MHz, 54
2026/09/13 18:20:37.788, 33 %, 3232 MiB, 95.29 W, 2910 MHz, 53
2026/09/13 18:20:38.038, 33 %, 5696 MiB, 95.29 W, 2910 MHz, 53
2026/09/13 18:20:38.288, 26 %, 10304 MiB, 95.71 W, 2910 MHz, 53
2026/09/13 18:20:38.539, 26 %, 10304 MiB, 95.71 W, 2910 MHz, 53
2026/09/13 18:20:38.789, 90 %, 10304 MiB, 122.50 W, 2902 MHz, 56
2026/09/13 18:20:39.039, 90 %, 10304 MiB, 122.50 W, 2902 MHz, 56
2026/09/13 18:20:39.289, 99 %, 10304 MiB, 269.20 W, 2902 MHz, 60
2026/09/13 18:20:39.539, 99 %, 10592 MiB, 269.20 W, 2902 MHz, 60
2026/09/13 18:20:39.789, 93 %, 10592 MiB, 376.93 W, 2895 MHz, 61
2026/09/13 18:20:40.039, 93 %, 10592 MiB, 376.93 W, 2895 MHz, 61
2026/09/13 18:20:40.290, 94 %, 10592 MiB, 387.61 W, 2880 MHz, 63
2026/09/13 18:20:40.540, 94 %, 2 MiB, 387.61 W, 2880 MHz, 63
2026/09/13 18:20:40.790, 0 %, 544 MiB, 293.60 W, 2910 MHz, 54
2026/09/13 18:20:41.040, 0 %, 544 MiB, 293.60 W, 2910 MHz, 54
2026/09/13 18:20:41.290, 0 %, 2432 MiB, 106.28 W, 2910 MHz, 53
2026/09/13 18:20:41.540, 0 %, 4992 MiB, 106.28 W, 2910 MHz, 53
2026/09/13 18:20:41.791, 26 %, 8448 MiB, 95.39 W, 2910 MHz, 53
2026/09/13 18:20:42.041, 26 %, 10304 MiB, 95.39 W, 2910 MHz, 53
2026/09/13 18:20:42.291, 15 %, 10304 MiB, 104.81 W, 2910 MHz, 53
2026/09/13 18:20:42.541, 15 %, 10304 MiB, 104.81 W, 2910 MHz, 53
2026/09/13 18:20:42.791, 99 %, 10304 MiB, 263.99 W, 2902 MHz, 60
2026/09/13 18:20:43.041, 99 %, 10592 MiB, 263.99 W, 2902 MHz, 60
2026/09/13 18:20:43.291, 95 %, 10592 MiB, 409.69 W, 2887 MHz, 61
2026/09/13 18:20:43.542, 95 %, 10592 MiB, 409.69 W, 2887 MHz, 61
2026/09/13 18:20:43.792, 73 %, 10592 MiB, 420.84 W, 2872 MHz, 63
