timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:46:06.080, 44 %, 8000 MiB, 101.04 W, 2910 MHz, 53
2026/09/13 18:46:06.330, 25 %, 10304 MiB, 95.33 W, 2910 MHz, 53
2026/09/13 18:46:06.581, 25 %, 10304 MiB, 95.33 W, 2910 MHz, 53
2026/09/13 18:46:06.831, 98 %, 10304 MiB, 138.07 W, 2910 MHz, 57
2026/09/13 18:46:07.081, 98 %, 10304 MiB, 138.07 W, 2910 MHz, 57
2026/09/13 18:46:07.331, 99 %, 10304 MiB, 299.18 W, 2902 MHz, 61
2026/09/13 18:46:07.581, 99 %, 10304 MiB, 299.18 W, 2902 MHz, 61
2026/09/13 18:46:07.831, 97 %, 10304 MiB, 422.09 W, 2887 MHz, 63
2026/09/13 18:46:08.081, 97 %, 2 MiB, 351.32 W, 2887 MHz, 55
2026/09/13 18:46:08.355, 0 %, 544 MiB, 351.32 W, 2887 MHz, 55
2026/09/13 18:46:08.605, 0 %, 544 MiB, 204.09 W, 2910 MHz, 54
2026/09/13 18:46:08.855, 0 %, 1920 MiB, 204.09 W, 2910 MHz, 54
2026/09/13 18:46:09.105, 28 %, 4448 MiB, 97.88 W, 2910 MHz, 53
2026/09/13 18:46:09.356, 28 %, 6880 MiB, 97.88 W, 2910 MHz, 53
2026/09/13 18:46:09.606, 34 %, 10304 MiB, 104.18 W, 2910 MHz, 54
2026/09/13 18:46:09.856, 34 %, 10304 MiB, 104.18 W, 2910 MHz, 54
2026/09/13 18:46:10.106, 99 %, 10304 MiB, 195.65 W, 2902 MHz, 60
2026/09/13 18:46:10.356, 99 %, 10304 MiB, 195.65 W, 2902 MHz, 60
2026/09/13 18:46:10.606, 99 %, 10304 MiB, 326.34 W, 2902 MHz, 61
2026/09/13 18:46:10.857, 99 %, 10304 MiB, 326.34 W, 2902 MHz, 61
2026/09/13 18:46:11.107, 97 %, 10304 MiB, 430.17 W, 2880 MHz, 63
2026/09/13 18:46:11.357, 97 %, 10304 MiB, 430.17 W, 2880 MHz, 63
2026/09/13 18:46:11.607, 0 %, 2 MiB, 350.98 W, 2887 MHz, 55
2026/09/13 18:46:11.857, 0 %, 544 MiB, 350.98 W, 2887 MHz, 55
2026/09/13 18:46:12.107, 0 %, 544 MiB, 198.73 W, 2910 MHz, 54
2026/09/13 18:46:12.357, 0 %, 2304 MiB, 198.73 W, 2910 MHz, 54
2026/09/13 18:46:12.608, 26 %, 4640 MiB, 98.12 W, 2910 MHz, 53
2026/09/13 18:46:12.858, 26 %, 6912 MiB, 98.12 W, 2910 MHz, 53
2026/09/13 18:46:13.108, 33 %, 10304 MiB, 104.64 W, 2910 MHz, 54
2026/09/13 18:46:13.358, 33 %, 10304 MiB, 104.64 W, 2910 MHz, 54
2026/09/13 18:46:13.608, 99 %, 10304 MiB, 193.73 W, 2842 MHz, 60
2026/09/13 18:46:13.858, 99 %, 10304 MiB, 193.73 W, 2842 MHz, 60
2026/09/13 18:46:14.109, 99 %, 10304 MiB, 344.79 W, 2902 MHz, 61
2026/09/13 18:46:14.359, 99 %, 10304 MiB, 344.79 W, 2902 MHz, 61
2026/09/13 18:46:14.609, 97 %, 10304 MiB, 429.45 W, 2880 MHz, 63
2026/09/13 18:46:14.859, 97 %, 10304 MiB, 429.45 W, 2880 MHz, 63
2026/09/13 18:46:15.109, 0 %, 2 MiB, 345.76 W, 2887 MHz, 55
2026/09/13 18:46:15.359, 0 %, 544 MiB, 345.76 W, 2887 MHz, 55
2026/09/13 18:46:15.609, 0 %, 544 MiB, 199.27 W, 2910 MHz, 54
2026/09/13 18:46:15.860, 0 %, 2080 MiB, 199.27 W, 2910 MHz, 54
2026/09/13 18:46:16.110, 28 %, 4640 MiB, 97.93 W, 2910 MHz, 53
2026/09/13 18:46:16.360, 28 %, 7040 MiB, 97.93 W, 2910 MHz, 53
2026/09/13 18:46:16.610, 24 %, 10304 MiB, 103.34 W, 2910 MHz, 54
2026/09/13 18:46:16.860, 24 %, 10304 MiB, 103.34 W, 2910 MHz, 54
2026/09/13 18:46:17.110, 99 %, 10304 MiB, 200.11 W, 2902 MHz, 60
2026/09/13 18:46:17.360, 99 %, 10304 MiB, 200.11 W, 2902 MHz, 60
2026/09/13 18:46:17.611, 98 %, 10304 MiB, 349.81 W, 2902 MHz, 61
2026/09/13 18:46:17.861, 98 %, 10304 MiB, 349.81 W, 2902 MHz, 61
2026/09/13 18:46:18.111, 97 %, 10304 MiB, 429.89 W, 2887 MHz, 63
2026/09/13 18:46:18.361, 97 %, 10301 MiB, 429.89 W, 2887 MHz, 63
2026/09/13 18:46:18.611, 0 %, 510 MiB, 293.20 W, 2910 MHz, 54
2026/09/13 18:46:18.861, 0 %, 544 MiB, 293.20 W, 2910 MHz, 54
2026/09/13 18:46:19.112, 0 %, 1440 MiB, 107.11 W, 2910 MHz, 53
2026/09/13 18:46:19.362, 0 %, 4000 MiB, 107.11 W, 2910 MHz, 53
2026/09/13 18:46:19.612, 25 %, 6400 MiB, 95.94 W, 2910 MHz, 53
2026/09/13 18:46:19.862, 25 %, 10304 MiB, 95.94 W, 2910 MHz, 53
2026/09/13 18:46:20.112, 1 %, 10304 MiB, 103.69 W, 2910 MHz, 53
2026/09/13 18:46:20.362, 1 %, 10304 MiB, 103.69 W, 2910 MHz, 53
2026/09/13 18:46:20.613, 99 %, 10304 MiB, 243.73 W, 2902 MHz, 60
2026/09/13 18:46:20.863, 99 %, 10304 MiB, 243.73 W, 2902 MHz, 60
2026/09/13 18:46:21.113, 97 %, 10304 MiB, 414.92 W, 2902 MHz, 62
2026/09/13 18:46:21.363, 97 %, 10304 MiB, 414.92 W, 2902 MHz, 62
2026/09/13 18:46:21.613, 0 %, 10304 MiB, 384.72 W, 2872 MHz, 56
2026/09/13 18:46:21.863, 0 %, 21 MiB, 384.72 W, 2872 MHz, 56
2026/09/13 18:46:22.118, 0 %, 544 MiB, 240.88 W, 2910 MHz, 54
2026/09/13 18:46:22.368, 0 %, 544 MiB, 240.88 W, 2910 MHz, 54
2026/09/13 18:46:22.618, 27 %, 3232 MiB, 98.20 W, 2910 MHz, 53
2026/09/13 18:46:22.868, 27 %, 5696 MiB, 98.20 W, 2910 MHz, 53
2026/09/13 18:46:23.118, 31 %, 10304 MiB, 94.67 W, 2910 MHz, 53
2026/09/13 18:46:23.369, 31 %, 10304 MiB, 94.67 W, 2910 MHz, 53
2026/09/13 18:46:23.619, 99 %, 10304 MiB, 146.62 W, 2910 MHz, 58
2026/09/13 18:46:23.869, 99 %, 10304 MiB, 146.62 W, 2910 MHz, 58
2026/09/13 18:46:24.119, 99 %, 10304 MiB, 293.57 W, 2902 MHz, 61
2026/09/13 18:46:24.369, 99 %, 10304 MiB, 293.57 W, 2902 MHz, 61
2026/09/13 18:46:24.619, 97 %, 10304 MiB, 425.93 W, 2887 MHz, 63
2026/09/13 18:46:24.869, 97 %, 10304 MiB, 425.93 W, 2887 MHz, 63
2026/09/13 18:46:25.120, 0 %, 10303 MiB, 375.43 W, 2880 MHz, 56
2026/09/13 18:46:25.370, 0 %, 542 MiB, 375.43 W, 2880 MHz, 56
2026/09/13 18:46:25.620, 0 %, 544 MiB, 227.32 W, 2910 MHz, 54
2026/09/13 18:46:25.870, 0 %, 1600 MiB, 227.32 W, 2910 MHz, 54
2026/09/13 18:46:26.120, 27 %, 4160 MiB, 98.26 W, 2910 MHz, 53
2026/09/13 18:46:26.371, 27 %, 6560 MiB, 98.26 W, 2910 MHz, 53
2026/09/13 18:46:26.621, 74 %, 10304 MiB, 104.32 W, 2910 MHz, 55
2026/09/13 18:46:26.871, 74 %, 10304 MiB, 104.32 W, 2910 MHz, 55
2026/09/13 18:46:27.121, 99 %, 10304 MiB, 180.11 W, 2902 MHz, 59
2026/09/13 18:46:27.371, 99 %, 10304 MiB, 180.11 W, 2902 MHz, 59
2026/09/13 18:46:27.621, 99 %, 10304 MiB, 319.70 W, 2902 MHz, 61
2026/09/13 18:46:27.872, 99 %, 10304 MiB, 319.70 W, 2902 MHz, 61
2026/09/13 18:46:28.122, 97 %, 10304 MiB, 429.69 W, 2880 MHz, 63
2026/09/13 18:46:28.372, 97 %, 10304 MiB, 429.69 W, 2880 MHz, 63
2026/09/13 18:46:28.622, 0 %, 2 MiB, 343.15 W, 2887 MHz, 55
2026/09/13 18:46:28.872, 0 %, 544 MiB, 343.15 W, 2887 MHz, 55
2026/09/13 18:46:29.122, 0 %, 544 MiB, 173.71 W, 2910 MHz, 54
2026/09/13 18:46:29.372, 0 %, 2496 MiB, 173.71 W, 2910 MHz, 54
2026/09/13 18:46:29.623, 27 %, 5024 MiB, 98.04 W, 2910 MHz, 53
2026/09/13 18:46:29.873, 27 %, 8320 MiB, 98.04 W, 2910 MHz, 53
2026/09/13 18:46:30.123, 10 %, 10304 MiB, 103.34 W, 2910 MHz, 53
2026/09/13 18:46:30.373, 10 %, 10400 MiB, 103.34 W, 2910 MHz, 53
2026/09/13 18:46:30.623, 99 %, 10400 MiB, 219.35 W, 2857 MHz, 60
2026/09/13 18:46:30.873, 99 %, 10400 MiB, 219.35 W, 2857 MHz, 60
2026/09/13 18:46:31.124, 99 %, 10400 MiB, 347.04 W, 2902 MHz, 61
2026/09/13 18:46:31.374, 99 %, 10400 MiB, 347.04 W, 2902 MHz, 61
2026/09/13 18:46:31.624, 99 %, 10400 MiB, 443.80 W, 2872 MHz, 64
2026/09/13 18:46:31.874, 99 %, 10400 MiB, 443.80 W, 2872 MHz, 64
2026/09/13 18:46:32.124, 18 %, 21 MiB, 341.82 W, 2902 MHz, 55
2026/09/13 18:46:32.377, 18 %, 544 MiB, 341.82 W, 2902 MHz, 55
2026/09/13 18:46:32.627, 0 %, 544 MiB, 176.35 W, 2910 MHz, 53
2026/09/13 18:46:32.877, 0 %, 3296 MiB, 176.35 W, 2910 MHz, 53
2026/09/13 18:46:33.127, 26 %, 5760 MiB, 95.86 W, 2910 MHz, 53
2026/09/13 18:46:33.378, 26 %, 10304 MiB, 95.86 W, 2910 MHz, 53
2026/09/13 18:46:33.628, 4 %, 10400 MiB, 104.36 W, 2910 MHz, 53
2026/09/13 18:46:33.878, 4 %, 10400 MiB, 104.36 W, 2910 MHz, 53
2026/09/13 18:46:34.128, 99 %, 10400 MiB, 243.21 W, 2857 MHz, 61
2026/09/13 18:46:34.378, 99 %, 10400 MiB, 243.21 W, 2857 MHz, 61
2026/09/13 18:46:34.628, 98 %, 10400 MiB, 404.58 W, 2902 MHz, 63
2026/09/13 18:46:34.878, 98 %, 10400 MiB, 404.58 W, 2902 MHz, 63
2026/09/13 18:46:35.128, 99 %, 10400 MiB, 444.12 W, 2872 MHz, 64
2026/09/13 18:46:35.379, 99 %, 10400 MiB, 444.12 W, 2872 MHz, 64
2026/09/13 18:46:35.629, 18 %, 22 MiB, 320.49 W, 2910 MHz, 55
2026/09/13 18:46:35.880, 18 %, 544 MiB, 320.49 W, 2910 MHz, 55
2026/09/13 18:46:36.130, 0 %, 1344 MiB, 122.25 W, 2910 MHz, 53
2026/09/13 18:46:36.380, 0 %, 3680 MiB, 122.25 W, 2910 MHz, 53
2026/09/13 18:46:36.630, 25 %, 6112 MiB, 96.08 W, 2910 MHz, 53
2026/09/13 18:46:36.880, 25 %, 10304 MiB, 96.08 W, 2910 MHz, 53
2026/09/13 18:46:37.130, 0 %, 10432 MiB, 104.51 W, 2910 MHz, 57
2026/09/13 18:46:37.380, 0 %, 10432 MiB, 104.51 W, 2910 MHz, 57
2026/09/13 18:46:37.631, 99 %, 10432 MiB, 239.43 W, 2880 MHz, 61
2026/09/13 18:46:37.881, 99 %, 10432 MiB, 239.43 W, 2880 MHz, 61
2026/09/13 18:46:38.131, 99 %, 10432 MiB, 416.63 W, 2902 MHz, 63
2026/09/13 18:46:38.381, 99 %, 10432 MiB, 416.63 W, 2902 MHz, 63
2026/09/13 18:46:38.631, 0 %, 10432 MiB, 410.41 W, 2872 MHz, 56
2026/09/13 18:46:38.881, 0 %, 2 MiB, 410.41 W, 2872 MHz, 56
2026/09/13 18:46:39.147, 1 %, 544 MiB, 241.98 W, 2910 MHz, 54
2026/09/13 18:46:39.397, 1 %, 544 MiB, 241.98 W, 2910 MHz, 54
2026/09/13 18:46:39.647, 42 %, 2976 MiB, 98.20 W, 2910 MHz, 53
2026/09/13 18:46:39.897, 42 %, 5504 MiB, 98.20 W, 2910 MHz, 53
2026/09/13 18:46:40.148, 25 %, 10304 MiB, 95.08 W, 2910 MHz, 55
2026/09/13 18:46:40.398, 25 %, 10304 MiB, 95.08 W, 2910 MHz, 55
2026/09/13 18:46:40.648, 98 %, 10432 MiB, 147.20 W, 2910 MHz, 60
2026/09/13 18:46:40.898, 98 %, 10432 MiB, 147.20 W, 2910 MHz, 60
2026/09/13 18:46:41.148, 99 %, 10432 MiB, 289.28 W, 2902 MHz, 61
2026/09/13 18:46:41.398, 99 %, 10432 MiB, 289.28 W, 2902 MHz, 61
2026/09/13 18:46:41.648, 99 %, 10432 MiB, 439.38 W, 2850 MHz, 64
2026/09/13 18:46:41.898, 99 %, 10432 MiB, 439.38 W, 2850 MHz, 64
2026/09/13 18:46:42.149, 0 %, 2 MiB, 356.05 W, 2887 MHz, 55
2026/09/13 18:46:42.399, 0 %, 544 MiB, 356.05 W, 2887 MHz, 55
2026/09/13 18:46:42.649, 0 %, 544 MiB, 180.92 W, 2910 MHz, 54
2026/09/13 18:46:42.899, 0 %, 2368 MiB, 180.92 W, 2910 MHz, 54
2026/09/13 18:46:43.149, 27 %, 4864 MiB, 98.97 W, 2910 MHz, 53
2026/09/13 18:46:43.399, 27 %, 8000 MiB, 98.97 W, 2910 MHz, 53
2026/09/13 18:46:43.650, 36 %, 10304 MiB, 104.22 W, 2910 MHz, 53
2026/09/13 18:46:43.900, 36 %, 10400 MiB, 104.22 W, 2910 MHz, 53
2026/09/13 18:46:44.150, 99 %, 10400 MiB, 196.76 W, 2872 MHz, 61
2026/09/13 18:46:44.400, 99 %, 10400 MiB, 196.76 W, 2872 MHz, 61
2026/09/13 18:46:44.650, 99 %, 10400 MiB, 360.96 W, 2902 MHz, 66
2026/09/13 18:46:44.900, 99 %, 10400 MiB, 360.96 W, 2902 MHz, 66
2026/09/13 18:46:45.150, 99 %, 10400 MiB, 448.07 W, 2880 MHz, 64
2026/09/13 18:46:45.400, 99 %, 10400 MiB, 448.07 W, 2880 MHz, 64
2026/09/13 18:46:45.651, 18 %, 21 MiB, 345.14 W, 2895 MHz, 54
2026/09/13 18:46:45.903, 18 %, 544 MiB, 345.14 W, 2895 MHz, 54
2026/09/13 18:46:46.154, 0 %, 544 MiB, 150.29 W, 2910 MHz, 53
2026/09/13 18:46:46.404, 0 %, 3200 MiB, 150.29 W, 2910 MHz, 53
2026/09/13 18:46:46.654, 26 %, 5664 MiB, 96.36 W, 2910 MHz, 53
2026/09/13 18:46:46.904, 26 %, 10304 MiB, 96.36 W, 2910 MHz, 53
2026/09/13 18:46:47.154, 4 %, 10304 MiB, 103.29 W, 2910 MHz, 53
2026/09/13 18:46:47.405, 4 %, 10400 MiB, 103.29 W, 2910 MHz, 53
2026/09/13 18:46:47.655, 99 %, 10400 MiB, 217.76 W, 2872 MHz, 61
2026/09/13 18:46:47.905, 99 %, 10400 MiB, 217.76 W, 2872 MHz, 61
2026/09/13 18:46:48.155, 98 %, 10400 MiB, 390.59 W, 2902 MHz, 64
2026/09/13 18:46:48.405, 98 %, 10400 MiB, 390.59 W, 2902 MHz, 64
2026/09/13 18:46:48.655, 99 %, 10400 MiB, 448.30 W, 2880 MHz, 64
2026/09/13 18:46:48.905, 99 %, 10397 MiB, 448.30 W, 2880 MHz, 64
2026/09/13 18:46:49.155, 12 %, 542 MiB, 324.35 W, 2910 MHz, 55
2026/09/13 18:46:49.406, 12 %, 544 MiB, 324.35 W, 2910 MHz, 55
2026/09/13 18:46:49.656, 0 %, 1536 MiB, 123.88 W, 2910 MHz, 53
2026/09/13 18:46:49.906, 0 %, 4096 MiB, 123.88 W, 2910 MHz, 53
2026/09/13 18:46:50.156, 25 %, 6496 MiB, 96.35 W, 2910 MHz, 53
2026/09/13 18:46:50.406, 25 %, 10304 MiB, 96.35 W, 2910 MHz, 53
2026/09/13 18:46:50.656, 0 %, 10400 MiB, 103.65 W, 2910 MHz, 60
2026/09/13 18:46:50.907, 0 %, 10400 MiB, 103.65 W, 2910 MHz, 60
2026/09/13 18:46:51.157, 99 %, 10400 MiB, 259.19 W, 2902 MHz, 61
2026/09/13 18:46:51.407, 99 %, 10400 MiB, 259.19 W, 2902 MHz, 61
2026/09/13 18:46:51.657, 98 %, 10400 MiB, 422.49 W, 2902 MHz, 64
2026/09/13 18:46:51.907, 98 %, 10400 MiB, 422.49 W, 2902 MHz, 64
2026/09/13 18:46:52.157, 3 %, 10400 MiB, 417.89 W, 2872 MHz, 56
2026/09/13 18:46:52.407, 3 %, 21 MiB, 417.89 W, 2872 MHz, 56
2026/09/13 18:46:52.658, 1 %, 544 MiB, 248.78 W, 2910 MHz, 54
2026/09/13 18:46:52.908, 1 %, 1344 MiB, 248.78 W, 2910 MHz, 54
2026/09/13 18:46:53.158, 34 %, 3488 MiB, 98.56 W, 2910 MHz, 53
2026/09/13 18:46:53.408, 34 %, 5952 MiB, 98.56 W, 2910 MHz, 53
2026/09/13 18:46:53.659, 25 %, 10304 MiB, 94.75 W, 2910 MHz, 55
2026/09/13 18:46:53.909, 25 %, 10400 MiB, 94.75 W, 2910 MHz, 55
2026/09/13 18:46:54.159, 99 %, 10400 MiB, 157.29 W, 2887 MHz, 60
2026/09/13 18:46:54.409, 99 %, 10400 MiB, 157.29 W, 2887 MHz, 60
2026/09/13 18:46:54.659, 99 %, 10400 MiB, 319.99 W, 2902 MHz, 61
2026/09/13 18:46:54.909, 99 %, 10400 MiB, 319.99 W, 2902 MHz, 61
2026/09/13 18:46:55.159, 99 %, 10400 MiB, 436.51 W, 2857 MHz, 64
2026/09/13 18:46:55.409, 99 %, 10400 MiB, 436.51 W, 2857 MHz, 64
2026/09/13 18:46:55.660, 0 %, 2 MiB, 362.01 W, 2887 MHz, 55
2026/09/13 18:46:55.912, 0 %, 544 MiB, 362.01 W, 2887 MHz, 55
2026/09/13 18:46:56.162, 0 %, 544 MiB, 179.24 W, 2910 MHz, 54
2026/09/13 18:46:56.412, 0 %, 2816 MiB, 179.24 W, 2910 MHz, 54
2026/09/13 18:46:56.662, 27 %, 5344 MiB, 98.41 W, 2910 MHz, 53
2026/09/13 18:46:56.912, 27 %, 10304 MiB, 98.41 W, 2910 MHz, 53
2026/09/13 18:46:57.163, 12 %, 10304 MiB, 103.89 W, 2910 MHz, 53
2026/09/13 18:46:57.413, 12 %, 10400 MiB, 103.89 W, 2910 MHz, 53
2026/09/13 18:46:57.663, 99 %, 10400 MiB, 206.59 W, 2872 MHz, 61
2026/09/13 18:46:57.913, 99 %, 10400 MiB, 206.59 W, 2872 MHz, 61
2026/09/13 18:46:58.163, 99 %, 10400 MiB, 373.19 W, 2902 MHz, 64
2026/09/13 18:46:58.413, 99 %, 10400 MiB, 373.19 W, 2902 MHz, 64
2026/09/13 18:46:58.663, 99 %, 10400 MiB, 446.86 W, 2880 MHz, 59
2026/09/13 18:46:58.913, 99 %, 2 MiB, 446.86 W, 2880 MHz, 59
2026/09/13 18:46:59.164, 0 %, 544 MiB, 308.91 W, 2910 MHz, 54
2026/09/13 18:46:59.414, 0 %, 544 MiB, 308.91 W, 2910 MHz, 54
2026/09/13 18:46:59.664, 0 %, 2144 MiB, 108.49 W, 2910 MHz, 53
2026/09/13 18:46:59.914, 0 %, 4640 MiB, 108.49 W, 2910 MHz, 53
2026/09/13 18:47:00.164, 25 %, 7104 MiB, 95.49 W, 2910 MHz, 53
2026/09/13 18:47:00.414, 25 %, 10304 MiB, 95.49 W, 2910 MHz, 53
2026/09/13 18:47:00.665, 20 %, 10400 MiB, 108.30 W, 2910 MHz, 59
2026/09/13 18:47:00.915, 20 %, 10400 MiB, 108.30 W, 2910 MHz, 59
2026/09/13 18:47:01.165, 99 %, 10400 MiB, 260.49 W, 2902 MHz, 61
2026/09/13 18:47:01.415, 99 %, 10400 MiB, 260.49 W, 2902 MHz, 61
2026/09/13 18:47:01.665, 99 %, 10400 MiB, 411.79 W, 2880 MHz, 64
2026/09/13 18:47:01.915, 99 %, 10400 MiB, 411.79 W, 2880 MHz, 64
2026/09/13 18:47:02.165, 0 %, 10399 MiB, 400.50 W, 2872 MHz, 55
2026/09/13 18:47:02.416, 0 %, 510 MiB, 400.50 W, 2872 MHz, 55
2026/09/13 18:47:02.666, 0 %, 544 MiB, 247.72 W, 2910 MHz, 54
2026/09/13 18:47:02.916, 0 %, 1472 MiB, 247.72 W, 2910 MHz, 54
2026/09/13 18:47:03.166, 27 %, 4000 MiB, 98.38 W, 2910 MHz, 53
2026/09/13 18:47:03.416, 27 %, 6432 MiB, 98.38 W, 2910 MHz, 53
2026/09/13 18:47:03.667, 49 %, 10304 MiB, 100.50 W, 2910 MHz, 54
2026/09/13 18:47:03.917, 49 %, 10304 MiB, 100.50 W, 2910 MHz, 54
2026/09/13 18:47:04.167, 99 %, 10304 MiB, 167.84 W, 2790 MHz, 60
2026/09/13 18:47:04.417, 99 %, 10304 MiB, 167.84 W, 2790 MHz, 60
2026/09/13 18:47:04.667, 99 %, 10304 MiB, 326.86 W, 2902 MHz, 61
2026/09/13 18:47:04.917, 99 %, 10304 MiB, 326.86 W, 2902 MHz, 61
2026/09/13 18:47:05.167, 99 %, 10304 MiB, 443.13 W, 2865 MHz, 64
2026/09/13 18:47:05.418, 99 %, 10304 MiB, 443.13 W, 2865 MHz, 64
2026/09/13 18:47:05.668, 0 %, 2 MiB, 370.93 W, 2887 MHz, 55
2026/09/13 18:47:05.918, 0 %, 544 MiB, 370.93 W, 2887 MHz, 55
2026/09/13 18:47:06.168, 0 %, 544 MiB, 185.80 W, 2910 MHz, 54
2026/09/13 18:47:06.418, 0 %, 2816 MiB, 185.80 W, 2910 MHz, 54
2026/09/13 18:47:06.669, 27 %, 5312 MiB, 99.10 W, 2910 MHz, 53
2026/09/13 18:47:06.919, 27 %, 10304 MiB, 99.10 W, 2910 MHz, 53
2026/09/13 18:47:07.169, 17 %, 10304 MiB, 104.27 W, 2910 MHz, 53
2026/09/13 18:47:07.419, 17 %, 10304 MiB, 104.27 W, 2910 MHz, 53
2026/09/13 18:47:07.669, 99 %, 10304 MiB, 213.25 W, 2887 MHz, 61
2026/09/13 18:47:07.919, 99 %, 10304 MiB, 213.25 W, 2887 MHz, 61
2026/09/13 18:47:08.169, 99 %, 10304 MiB, 343.95 W, 2902 MHz, 64
2026/09/13 18:47:08.420, 99 %, 10304 MiB, 343.95 W, 2902 MHz, 64
2026/09/13 18:47:08.670, 99 %, 10304 MiB, 446.38 W, 2880 MHz, 64
2026/09/13 18:47:08.920, 99 %, 10303 MiB, 446.38 W, 2880 MHz, 64
2026/09/13 18:47:09.170, 17 %, 542 MiB, 322.55 W, 2902 MHz, 55
2026/09/13 18:47:09.421, 17 %, 544 MiB, 322.55 W, 2902 MHz, 55
2026/09/13 18:47:09.671, 0 %, 1568 MiB, 165.50 W, 2910 MHz, 54
2026/09/13 18:47:09.921, 0 %, 4064 MiB, 165.50 W, 2910 MHz, 54
2026/09/13 18:47:10.171, 25 %, 6464 MiB, 96.13 W, 2910 MHz, 53
2026/09/13 18:47:10.421, 25 %, 10304 MiB, 96.13 W, 2910 MHz, 53
2026/09/13 18:47:10.672, 0 %, 10400 MiB, 103.59 W, 2910 MHz, 57
2026/09/13 18:47:10.922, 0 %, 10400 MiB, 103.59 W, 2910 MHz, 57
2026/09/13 18:47:11.172, 99 %, 10400 MiB, 237.82 W, 2887 MHz, 61
2026/09/13 18:47:11.422, 99 %, 10400 MiB, 237.82 W, 2887 MHz, 61
2026/09/13 18:47:11.672, 98 %, 10400 MiB, 413.74 W, 2902 MHz, 64
2026/09/13 18:47:11.922, 98 %, 10400 MiB, 413.74 W, 2902 MHz, 64
2026/09/13 18:47:12.172, 41 %, 10400 MiB, 428.47 W, 2872 MHz, 57
2026/09/13 18:47:12.423, 41 %, 2 MiB, 428.47 W, 2872 MHz, 57
2026/09/13 18:47:12.690, 1 %, 544 MiB, 281.92 W, 2910 MHz, 54
2026/09/13 18:47:12.940, 1 %, 544 MiB, 281.92 W, 2910 MHz, 54
2026/09/13 18:47:13.190, 33 %, 3072 MiB, 114.59 W, 2910 MHz, 53
2026/09/13 18:47:13.441, 33 %, 5568 MiB, 114.59 W, 2910 MHz, 53
2026/09/13 18:47:13.691, 25 %, 10304 MiB, 96.40 W, 2910 MHz, 53
2026/09/13 18:47:13.941, 25 %, 10304 MiB, 96.40 W, 2910 MHz, 53
2026/09/13 18:47:14.191, 82 %, 10400 MiB, 135.50 W, 2910 MHz, 60
2026/09/13 18:47:14.441, 82 %, 10400 MiB, 135.50 W, 2910 MHz, 60
2026/09/13 18:47:14.692, 99 %, 10400 MiB, 278.69 W, 2902 MHz, 61
2026/09/13 18:47:14.942, 99 %, 10400 MiB, 278.69 W, 2902 MHz, 61
2026/09/13 18:47:15.192, 99 %, 10400 MiB, 430.23 W, 2865 MHz, 63
2026/09/13 18:47:15.442, 99 %, 10400 MiB, 430.23 W, 2865 MHz, 63
2026/09/13 18:47:15.692, 0 %, 2 MiB, 387.62 W, 2872 MHz, 55
2026/09/13 18:47:15.942, 0 %, 544 MiB, 387.62 W, 2872 MHz, 55
2026/09/13 18:47:16.192, 0 %, 544 MiB, 211.79 W, 2910 MHz, 54
2026/09/13 18:47:16.443, 0 %, 1888 MiB, 211.79 W, 2910 MHz, 54
2026/09/13 18:47:16.693, 27 %, 4416 MiB, 98.56 W, 2910 MHz, 53
2026/09/13 18:47:16.943, 27 %, 6848 MiB, 98.56 W, 2910 MHz, 53
2026/09/13 18:47:17.193, 58 %, 10304 MiB, 103.61 W, 2910 MHz, 54
2026/09/13 18:47:17.443, 58 %, 10400 MiB, 103.61 W, 2910 MHz, 54
2026/09/13 18:47:17.693, 99 %, 10400 MiB, 169.57 W, 2880 MHz, 60
2026/09/13 18:47:17.944, 99 %, 10400 MiB, 169.57 W, 2880 MHz, 60
2026/09/13 18:47:18.194, 99 %, 10400 MiB, 317.91 W, 2902 MHz, 61
2026/09/13 18:47:18.444, 99 %, 10400 MiB, 317.91 W, 2902 MHz, 61
2026/09/13 18:47:18.694, 99 %, 10400 MiB, 441.44 W, 2850 MHz, 64
2026/09/13 18:47:18.944, 99 %, 10400 MiB, 441.44 W, 2850 MHz, 64
2026/09/13 18:47:19.194, 7 %, 34 MiB, 307.20 W, 2910 MHz, 55
2026/09/13 18:47:19.445, 7 %, 544 MiB, 307.20 W, 2910 MHz, 55
2026/09/13 18:47:19.695, 0 %, 1344 MiB, 151.60 W, 2910 MHz, 54
2026/09/13 18:47:19.945, 0 %, 3680 MiB, 151.60 W, 2910 MHz, 54
2026/09/13 18:47:20.195, 26 %, 6080 MiB, 97.76 W, 2910 MHz, 53
2026/09/13 18:47:20.445, 26 %, 10304 MiB, 97.76 W, 2910 MHz, 53
2026/09/13 18:47:20.695, 4 %, 10400 MiB, 102.91 W, 2790 MHz, 53
2026/09/13 18:47:20.946, 4 %, 10400 MiB, 102.91 W, 2790 MHz, 53
2026/09/13 18:47:21.196, 99 %, 10400 MiB, 246.62 W, 2902 MHz, 61
2026/09/13 18:47:21.446, 99 %, 10400 MiB, 246.62 W, 2902 MHz, 61
2026/09/13 18:47:21.696, 98 %, 10400 MiB, 395.25 W, 2857 MHz, 64
2026/09/13 18:47:21.946, 98 %, 10400 MiB, 395.25 W, 2857 MHz, 64
