timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%]
2026/09/22 22:01:29.173, 0, P0, 2422 MHz, 12481 MHz, 278.23 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:30.174, 0, P0, 2422 MHz, 12481 MHz, 321.34 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:31.175, 0, P0, 2422 MHz, 12481 MHz, 282.40 W, 600.00 W, 48, 17109 MiB, 22 %
2026/09/22 22:01:32.176, 0, P0, 2422 MHz, 12481 MHz, 314.56 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:33.177, 0, P0, 2422 MHz, 12481 MHz, 320.23 W, 600.00 W, 49, 17109 MiB, 92 %
2026/09/22 22:01:34.177, 0, P0, 2422 MHz, 12481 MHz, 313.48 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:35.178, 0, P0, 2422 MHz, 12481 MHz, 325.23 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:36.179, 0, P0, 2422 MHz, 12481 MHz, 281.05 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:37.180, 0, P0, 2422 MHz, 12481 MHz, 315.38 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:38.181, 0, P0, 2422 MHz, 12481 MHz, 319.63 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:39.181, 0, P0, 2422 MHz, 12481 MHz, 312.06 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:40.182, 0, P0, 2422 MHz, 12481 MHz, 323.51 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:41.183, 0, P0, 2422 MHz, 12481 MHz, 280.09 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:42.184, 0, P0, 2422 MHz, 12481 MHz, 317.07 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:43.184, 0, P0, 2422 MHz, 12481 MHz, 319.23 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:44.185, 0, P0, 2422 MHz, 12481 MHz, 314.81 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:45.186, 0, P0, 2422 MHz, 12481 MHz, 321.05 W, 600.00 W, 50, 17109 MiB, 93 %
2026/09/22 22:01:46.187, 0, P0, 2422 MHz, 12481 MHz, 283.50 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:47.187, 0, P0, 2422 MHz, 12481 MHz, 320.64 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:48.188, 0, P0, 2422 MHz, 12481 MHz, 317.74 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:49.189, 0, P0, 2422 MHz, 12481 MHz, 316.46 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:50.190, 0, P0, 2422 MHz, 12481 MHz, 318.64 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:51.190, 0, P0, 2422 MHz, 12481 MHz, 280.13 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:01:52.191, 0, P0, 2422 MHz, 12481 MHz, 323.86 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:53.192, 0, P0, 2422 MHz, 12481 MHz, 313.37 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:54.193, 0, P0, 2422 MHz, 12481 MHz, 317.96 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:55.194, 0, P0, 2422 MHz, 12481 MHz, 252.24 W, 600.00 W, 47, 17109 MiB, 92 %
2026/09/22 22:01:56.194, 0, P0, 2422 MHz, 12481 MHz, 298.11 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:57.195, 0, P0, 2422 MHz, 12481 MHz, 320.76 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:01:58.196, 0, P0, 2422 MHz, 12481 MHz, 294.45 W, 600.00 W, 50, 17109 MiB, 80 %
2026/09/22 22:01:59.196, 0, P0, 2422 MHz, 12481 MHz, 298.99 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:00.197, 0, P0, 2422 MHz, 12481 MHz, 320.70 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:01.198, 0, P0, 2422 MHz, 12481 MHz, 314.47 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:02.199, 0, P0, 2422 MHz, 12481 MHz, 324.44 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:03.199, 0, P0, 2422 MHz, 12481 MHz, 283.58 W, 600.00 W, 49, 17109 MiB, 29 %
2026/09/22 22:02:04.200, 0, P0, 2422 MHz, 12481 MHz, 317.40 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:05.201, 0, P0, 2422 MHz, 12481 MHz, 320.52 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:06.202, 0, P0, 2422 MHz, 12481 MHz, 314.47 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:07.203, 0, P0, 2422 MHz, 12481 MHz, 324.84 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:08.203, 0, P0, 2422 MHz, 12481 MHz, 289.93 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:09.204, 0, P0, 2422 MHz, 12481 MHz, 319.85 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:10.205, 0, P0, 2422 MHz, 12481 MHz, 315.93 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:11.206, 0, P0, 2422 MHz, 12481 MHz, 317.30 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:12.207, 0, P0, 2422 MHz, 12481 MHz, 319.66 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:13.208, 0, P0, 2422 MHz, 12481 MHz, 286.37 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:14.208, 0, P0, 2422 MHz, 12481 MHz, 325.76 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:15.209, 0, P0, 2422 MHz, 12481 MHz, 314.06 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:16.210, 0, P0, 2422 MHz, 12481 MHz, 319.89 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:17.211, 0, P0, 2422 MHz, 12481 MHz, 301.49 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:18.212, 0, P0, 2422 MHz, 12481 MHz, 302.77 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:19.213, 0, P0, 2422 MHz, 12481 MHz, 321.60 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:20.214, 0, P0, 2422 MHz, 12481 MHz, 291.34 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:21.214, 0, P0, 2422 MHz, 12481 MHz, 321.66 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:22.215, 0, P0, 2422 MHz, 12481 MHz, 318.11 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:23.216, 0, P0, 2422 MHz, 12481 MHz, 316.29 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:24.217, 0, P0, 2422 MHz, 12481 MHz, 320.15 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:25.217, 0, P0, 2422 MHz, 12481 MHz, 286.56 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:26.218, 0, P0, 2422 MHz, 12481 MHz, 326.64 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:27.219, 0, P0, 2422 MHz, 12481 MHz, 313.01 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:28.220, 0, P0, 2422 MHz, 12481 MHz, 321.04 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:29.221, 0, P0, 2422 MHz, 12481 MHz, 294.17 W, 600.00 W, 48, 17109 MiB, 91 %
2026/09/22 22:02:30.222, 0, P0, 2422 MHz, 12481 MHz, 314.45 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:31.223, 0, P0, 2422 MHz, 12481 MHz, 321.56 W, 600.00 W, 50, 17109 MiB, 94 %
2026/09/22 22:02:32.223, 0, P0, 2422 MHz, 12481 MHz, 313.98 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:33.224, 0, P0, 2422 MHz, 12481 MHz, 326.98 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:34.225, 0, P0, 2422 MHz, 12481 MHz, 291.36 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:35.226, 0, P0, 2422 MHz, 12481 MHz, 318.06 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:36.227, 0, P0, 2422 MHz, 12481 MHz, 319.00 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:37.228, 0, P0, 2422 MHz, 12481 MHz, 315.98 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:38.229, 0, P0, 2422 MHz, 12481 MHz, 321.34 W, 600.00 W, 50, 17109 MiB, 93 %
2026/09/22 22:02:39.230, 0, P0, 2422 MHz, 12481 MHz, 292.84 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:40.231, 0, P0, 2422 MHz, 12481 MHz, 322.42 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:41.232, 0, P0, 2422 MHz, 12481 MHz, 315.23 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:42.232, 0, P0, 2422 MHz, 12481 MHz, 318.69 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:02:43.233, 0, P0, 2422 MHz, 12481 MHz, 231.11 W, 600.00 W, 46, 0 MiB, 32 %
2026/09/22 22:02:44.234, 0, P0, 2422 MHz, 12481 MHz, 87.95 W, 600.00 W, 45, 595 MiB, 2 %
2026/09/22 22:02:45.234, 0, P0, 2422 MHz, 12481 MHz, 87.93 W, 600.00 W, 45, 4371 MiB, 7 %
2026/09/22 22:02:46.234, 0, P0, 2422 MHz, 12481 MHz, 89.53 W, 600.00 W, 44, 7411 MiB, 6 %
2026/09/22 22:02:47.235, 0, P0, 2422 MHz, 12481 MHz, 89.44 W, 600.00 W, 44, 10419 MiB, 6 %
2026/09/22 22:02:48.235, 0, P0, 2370 MHz, 12481 MHz, 91.69 W, 600.00 W, 44, 13459 MiB, 6 %
2026/09/22 22:02:49.236, 0, P0, 2355 MHz, 12481 MHz, 93.99 W, 600.00 W, 43, 14739 MiB, 0 %
2026/09/22 22:02:50.236, 0, P0, 2355 MHz, 12481 MHz, 93.21 W, 600.00 W, 43, 14739 MiB, 0 %
2026/09/22 22:02:51.237, 0, P0, 2355 MHz, 12481 MHz, 92.73 W, 600.00 W, 43, 14739 MiB, 0 %
2026/09/22 22:02:52.237, 0, P0, 2355 MHz, 12481 MHz, 92.49 W, 600.00 W, 42, 14739 MiB, 0 %
2026/09/22 22:02:53.237, 0, P0, 2355 MHz, 12481 MHz, 92.27 W, 600.00 W, 42, 14739 MiB, 0 %
2026/09/22 22:02:54.238, 0, P0, 2355 MHz, 12481 MHz, 92.73 W, 600.00 W, 42, 14739 MiB, 0 %
2026/09/22 22:02:55.238, 0, P0, 2355 MHz, 12481 MHz, 92.49 W, 600.00 W, 42, 14739 MiB, 0 %
2026/09/22 22:02:56.238, 0, P0, 2355 MHz, 12481 MHz, 91.76 W, 600.00 W, 41, 14739 MiB, 0 %
2026/09/22 22:02:57.239, 0, P0, 2355 MHz, 12481 MHz, 92.02 W, 600.00 W, 41, 14739 MiB, 0 %
2026/09/22 22:02:58.239, 0, P0, 2355 MHz, 12481 MHz, 132.24 W, 600.00 W, 45, 15891 MiB, 89 %
2026/09/22 22:02:59.240, 0, P0, 2422 MHz, 12481 MHz, 312.90 W, 600.00 W, 45, 15891 MiB, 97 %
2026/09/22 22:03:00.241, 0, P0, 2422 MHz, 12481 MHz, 324.61 W, 600.00 W, 46, 15891 MiB, 97 %
2026/09/22 22:03:01.242, 0, P0, 2422 MHz, 12481 MHz, 301.59 W, 600.00 W, 46, 16661 MiB, 97 %
2026/09/22 22:03:02.243, 0, P0, 2422 MHz, 12481 MHz, 315.15 W, 600.00 W, 47, 16661 MiB, 97 %
2026/09/22 22:03:03.244, 0, P0, 2422 MHz, 12481 MHz, 316.80 W, 600.00 W, 47, 16661 MiB, 97 %
2026/09/22 22:03:04.244, 0, P0, 2422 MHz, 12481 MHz, 312.95 W, 600.00 W, 47, 16661 MiB, 97 %
2026/09/22 22:03:05.245, 0, P0, 2422 MHz, 12481 MHz, 319.28 W, 600.00 W, 47, 16661 MiB, 93 %
2026/09/22 22:03:06.246, 0, P0, 2422 MHz, 12481 MHz, 281.58 W, 600.00 W, 47, 17109 MiB, 97 %
2026/09/22 22:03:07.247, 0, P0, 2422 MHz, 12481 MHz, 319.53 W, 600.00 W, 48, 17109 MiB, 97 %
2026/09/22 22:03:08.248, 0, P0, 2422 MHz, 12481 MHz, 312.62 W, 600.00 W, 48, 17109 MiB, 97 %
2026/09/22 22:03:09.249, 0, P0, 2422 MHz, 12481 MHz, 314.29 W, 600.00 W, 48, 17109 MiB, 97 %
2026/09/22 22:03:10.250, 0, P0, 2422 MHz, 12481 MHz, 317.35 W, 600.00 W, 48, 17109 MiB, 97 %
2026/09/22 22:03:11.250, 0, P0, 2422 MHz, 12481 MHz, 278.65 W, 600.00 W, 48, 17109 MiB, 97 %
2026/09/22 22:03:12.251, 0, P0, 2422 MHz, 12481 MHz, 322.67 W, 600.00 W, 48, 17109 MiB, 97 %
2026/09/22 22:03:13.252, 0, P0, 2422 MHz, 12481 MHz, 313.18 W, 600.00 W, 48, 17109 MiB, 97 %
2026/09/22 22:03:14.253, 0, P0, 2422 MHz, 12481 MHz, 316.71 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:15.254, 0, P0, 2422 MHz, 12481 MHz, 308.60 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:16.254, 0, P0, 2422 MHz, 12481 MHz, 280.19 W, 600.00 W, 48, 17109 MiB, 97 %
2026/09/22 22:03:17.255, 0, P0, 2422 MHz, 12481 MHz, 326.00 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:18.256, 0, P0, 2422 MHz, 12481 MHz, 308.56 W, 600.00 W, 48, 17109 MiB, 97 %
2026/09/22 22:03:19.256, 0, P0, 2422 MHz, 12481 MHz, 320.31 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:20.257, 0, P0, 2422 MHz, 12481 MHz, 281.78 W, 600.00 W, 47, 17109 MiB, 58 %
2026/09/22 22:03:21.258, 0, P0, 2422 MHz, 12481 MHz, 311.19 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:22.259, 0, P0, 2422 MHz, 12481 MHz, 319.88 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:23.260, 0, P0, 2422 MHz, 12481 MHz, 282.87 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:24.261, 0, P0, 2422 MHz, 12481 MHz, 318.10 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:25.262, 0, P0, 2422 MHz, 12481 MHz, 316.93 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:26.263, 0, P0, 2422 MHz, 12481 MHz, 315.89 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:27.264, 0, P0, 2422 MHz, 12481 MHz, 319.56 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:28.265, 0, P0, 2422 MHz, 12481 MHz, 280.48 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:29.266, 0, P0, 2422 MHz, 12481 MHz, 321.79 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:30.266, 0, P0, 2422 MHz, 12481 MHz, 316.94 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:31.267, 0, P0, 2422 MHz, 12481 MHz, 317.21 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:32.268, 0, P0, 2422 MHz, 12481 MHz, 316.80 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:33.269, 0, P0, 2422 MHz, 12481 MHz, 278.15 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:34.270, 0, P0, 2422 MHz, 12481 MHz, 325.77 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:35.271, 0, P0, 2422 MHz, 12481 MHz, 311.71 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:36.271, 0, P0, 2422 MHz, 12481 MHz, 320.35 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:37.272, 0, P0, 2422 MHz, 12481 MHz, 297.17 W, 600.00 W, 48, 17109 MiB, 97 %
2026/09/22 22:03:38.273, 0, P0, 2422 MHz, 12481 MHz, 297.32 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:39.274, 0, P0, 2422 MHz, 12481 MHz, 323.86 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:40.275, 0, P0, 2422 MHz, 12481 MHz, 309.95 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:41.275, 0, P0, 2422 MHz, 12481 MHz, 322.91 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:42.276, 0, P0, 2422 MHz, 12481 MHz, 281.26 W, 600.00 W, 49, 17109 MiB, 17 %
2026/09/22 22:03:43.277, 0, P0, 2422 MHz, 12481 MHz, 314.51 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:44.278, 0, P0, 2422 MHz, 12481 MHz, 321.03 W, 600.00 W, 50, 17109 MiB, 93 %
2026/09/22 22:03:45.278, 0, P0, 2422 MHz, 12481 MHz, 311.83 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:46.279, 0, P0, 2422 MHz, 12481 MHz, 326.25 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:47.280, 0, P0, 2422 MHz, 12481 MHz, 234.25 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:48.281, 0, P0, 2422 MHz, 12481 MHz, 312.02 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:49.282, 0, P0, 2422 MHz, 12481 MHz, 325.50 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:50.282, 0, P0, 2422 MHz, 12481 MHz, 283.06 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:51.283, 0, P0, 2422 MHz, 12481 MHz, 318.18 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:52.284, 0, P0, 2422 MHz, 12481 MHz, 318.00 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:53.284, 0, P0, 2422 MHz, 12481 MHz, 315.94 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:54.285, 0, P0, 2422 MHz, 12481 MHz, 320.31 W, 600.00 W, 50, 17109 MiB, 93 %
2026/09/22 22:03:55.287, 0, P0, 2422 MHz, 12481 MHz, 282.77 W, 600.00 W, 49, 17109 MiB, 97 %
2026/09/22 22:03:56.287, 0, P0, 2422 MHz, 12481 MHz, 322.71 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:57.288, 0, P0, 2422 MHz, 12481 MHz, 317.67 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:58.289, 0, P0, 2422 MHz, 12481 MHz, 317.63 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:03:59.290, 0, P0, 2422 MHz, 12481 MHz, 316.63 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:00.291, 0, P0, 2422 MHz, 12481 MHz, 292.83 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:01.292, 0, P0, 2422 MHz, 12481 MHz, 327.10 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:02.292, 0, P0, 2422 MHz, 12481 MHz, 312.58 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:03.293, 0, P0, 2422 MHz, 12481 MHz, 322.08 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:04.294, 0, P0, 2422 MHz, 12481 MHz, 293.07 W, 600.00 W, 49, 17109 MiB, 69 %
2026/09/22 22:04:05.295, 0, P0, 2422 MHz, 12481 MHz, 315.98 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:06.296, 0, P0, 2422 MHz, 12481 MHz, 320.59 W, 600.00 W, 50, 17109 MiB, 92 %
2026/09/22 22:04:07.297, 0, P0, 2422 MHz, 12481 MHz, 315.15 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:08.298, 0, P0, 2422 MHz, 12481 MHz, 327.04 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:09.298, 0, P0, 2422 MHz, 12481 MHz, 288.07 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:10.299, 0, P0, 2422 MHz, 12481 MHz, 319.25 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:11.300, 0, P0, 2422 MHz, 12481 MHz, 312.85 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:12.300, 0, P0, 2422 MHz, 12481 MHz, 296.68 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:13.301, 0, P0, 2422 MHz, 12481 MHz, 322.57 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:14.302, 0, P0, 2422 MHz, 12481 MHz, 314.97 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:15.303, 0, P0, 2422 MHz, 12481 MHz, 324.61 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:16.303, 0, P0, 2422 MHz, 12481 MHz, 292.20 W, 600.00 W, 49, 17109 MiB, 23 %
2026/09/22 22:04:17.304, 0, P0, 2422 MHz, 12481 MHz, 317.36 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:18.305, 0, P0, 2422 MHz, 12481 MHz, 318.55 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:19.306, 0, P0, 2422 MHz, 12481 MHz, 313.72 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:20.307, 0, P0, 2422 MHz, 12481 MHz, 324.21 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:21.308, 0, P0, 2422 MHz, 12481 MHz, 290.49 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:22.308, 0, P0, 2422 MHz, 12481 MHz, 319.71 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:23.309, 0, P0, 2422 MHz, 12481 MHz, 319.48 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:24.310, 0, P0, 2422 MHz, 12481 MHz, 316.55 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:25.311, 0, P0, 2422 MHz, 12481 MHz, 321.08 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:26.312, 0, P0, 2422 MHz, 12481 MHz, 288.44 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:27.313, 0, P0, 2422 MHz, 12481 MHz, 325.82 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:28.314, 0, P0, 2422 MHz, 12481 MHz, 311.67 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:29.314, 0, P0, 2422 MHz, 12481 MHz, 321.12 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:30.315, 0, P0, 2422 MHz, 12481 MHz, 299.75 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:31.316, 0, P0, 2422 MHz, 12481 MHz, 304.73 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:32.317, 0, P0, 2422 MHz, 12481 MHz, 321.42 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:33.318, 0, P0, 2422 MHz, 12481 MHz, 315.16 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:34.319, 0, P0, 2422 MHz, 12481 MHz, 325.21 W, 600.00 W, 50, 17109 MiB, 97 %
2026/09/22 22:04:35.319, 0, P0, 2422 MHz, 12481 MHz, 134.44 W, 600.00 W, 45, 0 MiB, 0 %
2026/09/22 22:04:36.320, 0, P0, 2422 MHz, 12481 MHz, 88.32 W, 600.00 W, 45, 2227 MiB, 10 %
2026/09/22 22:04:37.320, 0, P0, 2422 MHz, 12481 MHz, 88.43 W, 600.00 W, 44, 5555 MiB, 6 %
2026/09/22 22:04:38.321, 0, P0, 2355 MHz, 12481 MHz, 91.43 W, 600.00 W, 44, 8563 MiB, 6 %
2026/09/22 22:04:39.321, 0, P0, 2355 MHz, 12481 MHz, 94.92 W, 600.00 W, 44, 11571 MiB, 6 %
2026/09/22 22:04:40.322, 0, P0, 2355 MHz, 12481 MHz, 94.68 W, 600.00 W, 43, 14579 MiB, 6 %
2026/09/22 22:04:41.322, 0, P0, 2355 MHz, 12481 MHz, 93.16 W, 600.00 W, 43, 14739 MiB, 0 %
2026/09/22 22:04:42.323, 0, P0, 2422 MHz, 12481 MHz, 228.39 W, 600.00 W, 47, 15891 MiB, 97 %
2026/09/22 22:04:43.324, 0, P0, 2422 MHz, 12481 MHz, 316.12 W, 600.00 W, 48, 15891 MiB, 97 %
2026/09/22 22:04:44.325, 0, P0, 2422 MHz, 12481 MHz, 318.79 W, 600.00 W, 48, 16499 MiB, 97 %
2026/09/22 22:04:45.326, 0, P0, 2422 MHz, 12481 MHz, 304.36 W, 600.00 W, 48, 16661 MiB, 97 %
2026/09/22 22:04:46.327, 0, P0, 2422 MHz, 12481 MHz, 326.50 W, 600.00 W, 48, 16661 MiB, 97 %
2026/09/22 22:04:47.328, 0, P0, 2422 MHz, 12481 MHz, 311.53 W, 600.00 W, 48, 16661 MiB, 97 %
2026/09/22 22:04:48.328, 0, P0, 2422 MHz, 12481 MHz, 320.09 W, 600.00 W, 49, 16661 MiB, 97 %
2026/09/22 22:04:49.329, 0, P0, 2422 MHz, 12481 MHz, 300.03 W, 600.00 W, 48, 16981 MiB, 62 %
2026/09/22 22:04:50.330, 0, P0, 2422 MHz, 12481 MHz, 315.08 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:04:51.331, 0, P0, 2422 MHz, 12481 MHz, 321.01 W, 600.00 W, 49, 16981 MiB, 93 %
2026/09/22 22:04:52.332, 0, P0, 2422 MHz, 12481 MHz, 315.00 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:04:53.333, 0, P0, 2422 MHz, 12481 MHz, 327.99 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:04:54.334, 0, P0, 2422 MHz, 12481 MHz, 296.86 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:04:55.334, 0, P0, 2422 MHz, 12481 MHz, 319.28 W, 600.00 W, 49, 16981 MiB, 97 %
