#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    03:13:14       0    483     64      -    100     32      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:14       1    390     49      -     94     29      0      0      0      0  12481   2377  23407  23406      0 
 20260812    03:13:15       0    465     62      -    100     31      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:15       1    355     50      -     95     28      0      0      0      0  12481   2392  23407  23406      0 
 20260812    03:13:16       0    458     64      -    100     32      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:16       1    353     49      -     96     38      0      0      0      0  12481   2407  23407  23406      0 
 20260812    03:13:17       0    435     59      -     99     59      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:17       1    372     48      -     95     26      0      0      0      0  12481   2385  23407  23406      0 
 20260812    03:13:18       0    403     64      -    100     32      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:18       1    368     51      -     94     28      0      0      0      0  12481   2385  23407  23406      0 
 20260812    03:13:19       0    468     63      -    100     36      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:19       1    353     50      -     95     27      0      0      0      0  12481   2385  23407  23406      0 
 20260812    03:13:20       0    465     65      -    100     31      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:20       1    357     51      -     94     29      0      0      0      0  12481   2415  23407  23406      0 
 20260812    03:13:21       0    463     64      -    100     32      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:21       1    348     46      -     82     34      0      0      0      0  12481   2415  23407  23406      0 
 20260812    03:13:22       0    472     64      -    100     36      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:22       1     93     43      -      0      0      0      0      0      0  12481   2370  23407  23406      0 
 20260812    03:13:23       0    386     65      -    100     33      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:23       1     94     43      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:24       0    472     64      -    100     37      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:24       1     93     42      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:25       0    467     65      -    100     31      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:25       1     93     42      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:26       0    455     65      -    100     33      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:26       1     92     42      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:27       0    475     65      -    100     30      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:27       1     92     41      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:28       0    466     65      -    100     39      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:28       1     92     41      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:29       0    430     60      -    100     75      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:29       1     93     41      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:30       0    425     65      -    100     32      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:30       1     93     40      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:31       0    451     61      -     99     51      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:31       1     93     40      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:32       0    471     65      -    100     31      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:32       1     93     40      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:33       0    408     59      -    100     75      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:33       1     92     40      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:34       0    450     65      -    100     36      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:34       1     91     40      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:35       0    441     63      -     99     69      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:35       1     91     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    03:13:36       0    480     65      -    100     31      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:36       1     91     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:37       0    382     59      -    100     75      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:37       1     91     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:38       0    472     65      -    100     31      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:38       1     92     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:39       0    443     65      -    100     32      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:39       1     91     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:40       0    472     65      -    100     31      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:40       1     91     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:41       0    476     66      -    100     31      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:41       1     92     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:42       0    413     60      -    100     75      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:42       1     91     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:43       0    457     66      -    100     39      0      0      0      0  12481   2415  23283  23282      0 
