timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:30:06.699, 0 %, 1344 MiB, 237.64 W, 2910 MHz, 54
2026/09/13 18:30:06.949, 27 %, 3744 MiB, 97.94 W, 2910 MHz, 53
2026/09/13 18:30:07.199, 27 %, 6208 MiB, 97.94 W, 2910 MHz, 53
2026/09/13 18:30:07.449, 41 %, 10304 MiB, 97.86 W, 2910 MHz, 53
2026/09/13 18:30:07.700, 41 %, 10304 MiB, 97.86 W, 2910 MHz, 53
2026/09/13 18:30:07.950, 99 %, 10304 MiB, 149.17 W, 2790 MHz, 58
2026/09/13 18:30:08.200, 99 %, 10304 MiB, 149.17 W, 2790 MHz, 58
2026/09/13 18:30:08.450, 99 %, 10304 MiB, 296.66 W, 2902 MHz, 61
2026/09/13 18:30:08.700, 99 %, 10304 MiB, 296.66 W, 2902 MHz, 61
2026/09/13 18:30:08.950, 98 %, 10304 MiB, 429.74 W, 2887 MHz, 63
2026/09/13 18:30:09.200, 98 %, 10304 MiB, 429.74 W, 2887 MHz, 63
2026/09/13 18:30:09.450, 18 %, 2 MiB, 335.75 W, 2887 MHz, 55
2026/09/13 18:30:09.704, 18 %, 544 MiB, 335.75 W, 2887 MHz, 55
2026/09/13 18:30:09.954, 0 %, 544 MiB, 155.94 W, 2910 MHz, 54
2026/09/13 18:30:10.204, 0 %, 3072 MiB, 155.94 W, 2910 MHz, 54
2026/09/13 18:30:10.455, 27 %, 5600 MiB, 96.31 W, 2910 MHz, 53
2026/09/13 18:30:10.705, 27 %, 10304 MiB, 96.31 W, 2910 MHz, 53
2026/09/13 18:30:10.955, 4 %, 10304 MiB, 103.58 W, 2910 MHz, 54
2026/09/13 18:30:11.205, 4 %, 10304 MiB, 103.58 W, 2910 MHz, 54
2026/09/13 18:30:11.455, 99 %, 10304 MiB, 214.74 W, 2902 MHz, 60
2026/09/13 18:30:11.706, 99 %, 10304 MiB, 214.74 W, 2902 MHz, 60
2026/09/13 18:30:11.956, 98 %, 10304 MiB, 365.41 W, 2902 MHz, 61
2026/09/13 18:30:12.206, 98 %, 10304 MiB, 365.41 W, 2902 MHz, 61
2026/09/13 18:30:12.456, 98 %, 10304 MiB, 433.87 W, 2880 MHz, 63
2026/09/13 18:30:12.706, 98 %, 10304 MiB, 433.87 W, 2880 MHz, 63
2026/09/13 18:30:12.956, 18 %, 21 MiB, 334.93 W, 2895 MHz, 55
2026/09/13 18:30:13.207, 18 %, 544 MiB, 334.93 W, 2895 MHz, 55
2026/09/13 18:30:13.457, 0 %, 544 MiB, 149.09 W, 2910 MHz, 54
2026/09/13 18:30:13.707, 0 %, 3296 MiB, 149.09 W, 2910 MHz, 54
2026/09/13 18:30:13.957, 26 %, 5792 MiB, 96.11 W, 2910 MHz, 53
2026/09/13 18:30:14.207, 26 %, 10304 MiB, 96.11 W, 2910 MHz, 53
2026/09/13 18:30:14.458, 4 %, 10304 MiB, 103.64 W, 2910 MHz, 53
2026/09/13 18:30:14.708, 4 %, 10304 MiB, 103.64 W, 2910 MHz, 53
2026/09/13 18:30:14.958, 99 %, 10304 MiB, 218.13 W, 2782 MHz, 60
2026/09/13 18:30:15.208, 99 %, 10304 MiB, 218.13 W, 2782 MHz, 60
2026/09/13 18:30:15.458, 88 %, 10592 MiB, 338.09 W, 2902 MHz, 60
2026/09/13 18:30:15.708, 88 %, 10592 MiB, 338.09 W, 2902 MHz, 60
2026/09/13 18:30:15.958, 98 %, 10592 MiB, 422.80 W, 2872 MHz, 63
2026/09/13 18:30:16.208, 98 %, 10592 MiB, 422.80 W, 2872 MHz, 63
2026/09/13 18:30:16.459, 2 %, 4 MiB, 329.02 W, 2887 MHz, 55
2026/09/13 18:30:16.709, 2 %, 544 MiB, 329.02 W, 2887 MHz, 55
2026/09/13 18:30:16.960, 0 %, 544 MiB, 156.88 W, 2910 MHz, 54
2026/09/13 18:30:17.210, 0 %, 3232 MiB, 156.88 W, 2910 MHz, 54
2026/09/13 18:30:17.460, 27 %, 5728 MiB, 98.21 W, 2910 MHz, 53
2026/09/13 18:30:17.710, 27 %, 10304 MiB, 98.21 W, 2910 MHz, 53
2026/09/13 18:30:17.960, 4 %, 10304 MiB, 103.61 W, 2910 MHz, 53
2026/09/13 18:30:18.210, 4 %, 10304 MiB, 103.61 W, 2910 MHz, 53
2026/09/13 18:30:18.461, 99 %, 10304 MiB, 217.61 W, 2902 MHz, 60
2026/09/13 18:30:18.711, 99 %, 10304 MiB, 217.61 W, 2902 MHz, 60
2026/09/13 18:30:18.961, 84 %, 10592 MiB, 360.07 W, 2902 MHz, 61
2026/09/13 18:30:19.211, 84 %, 10592 MiB, 360.07 W, 2902 MHz, 61
2026/09/13 18:30:19.461, 86 %, 10592 MiB, 412.13 W, 2887 MHz, 63
2026/09/13 18:30:19.711, 86 %, 2 MiB, 412.13 W, 2887 MHz, 63
2026/09/13 18:30:19.961, 0 %, 544 MiB, 273.30 W, 2910 MHz, 54
2026/09/13 18:30:20.212, 0 %, 544 MiB, 273.30 W, 2910 MHz, 54
2026/09/13 18:30:20.462, 0 %, 2016 MiB, 136.00 W, 2910 MHz, 53
2026/09/13 18:30:20.712, 0 %, 4544 MiB, 136.00 W, 2910 MHz, 53
2026/09/13 18:30:20.962, 25 %, 6944 MiB, 95.84 W, 2910 MHz, 53
2026/09/13 18:30:21.212, 25 %, 10304 MiB, 95.84 W, 2910 MHz, 53
2026/09/13 18:30:21.463, 1 %, 10304 MiB, 104.53 W, 2910 MHz, 53
2026/09/13 18:30:21.713, 1 %, 10304 MiB, 104.53 W, 2910 MHz, 53
2026/09/13 18:30:21.963, 99 %, 10304 MiB, 258.45 W, 2902 MHz, 60
2026/09/13 18:30:22.213, 99 %, 10304 MiB, 258.45 W, 2902 MHz, 60
2026/09/13 18:30:22.463, 98 %, 10304 MiB, 384.97 W, 2902 MHz, 63
2026/09/13 18:30:22.713, 98 %, 10304 MiB, 384.97 W, 2902 MHz, 63
2026/09/13 18:30:22.963, 0 %, 10301 MiB, 385.74 W, 2872 MHz, 57
2026/09/13 18:30:23.213, 0 %, 508 MiB, 385.74 W, 2872 MHz, 57
2026/09/13 18:30:23.465, 0 %, 544 MiB, 242.18 W, 2910 MHz, 54
2026/09/13 18:30:23.715, 0 %, 1376 MiB, 242.18 W, 2910 MHz, 54
2026/09/13 18:30:23.966, 26 %, 3904 MiB, 98.48 W, 2910 MHz, 53
2026/09/13 18:30:24.216, 26 %, 6336 MiB, 98.48 W, 2910 MHz, 53
2026/09/13 18:30:24.466, 37 %, 10304 MiB, 97.51 W, 2910 MHz, 53
2026/09/13 18:30:24.716, 37 %, 10304 MiB, 97.51 W, 2910 MHz, 53
2026/09/13 18:30:24.966, 99 %, 10304 MiB, 148.65 W, 2790 MHz, 58
2026/09/13 18:30:25.216, 99 %, 10304 MiB, 148.65 W, 2790 MHz, 58
2026/09/13 18:30:25.467, 99 %, 10304 MiB, 313.64 W, 2902 MHz, 61
2026/09/13 18:30:25.717, 99 %, 10304 MiB, 313.64 W, 2902 MHz, 61
2026/09/13 18:30:25.967, 99 %, 10304 MiB, 427.69 W, 2887 MHz, 63
2026/09/13 18:30:26.217, 99 %, 10304 MiB, 427.69 W, 2887 MHz, 63
2026/09/13 18:30:26.467, 0 %, 2 MiB, 368.57 W, 2872 MHz, 56
2026/09/13 18:30:26.717, 0 %, 544 MiB, 368.57 W, 2872 MHz, 56
2026/09/13 18:30:26.967, 0 %, 544 MiB, 223.49 W, 2910 MHz, 54
2026/09/13 18:30:27.217, 0 %, 2272 MiB, 223.49 W, 2910 MHz, 54
2026/09/13 18:30:27.468, 27 %, 4768 MiB, 97.81 W, 2910 MHz, 53
2026/09/13 18:30:27.718, 27 %, 7200 MiB, 97.81 W, 2910 MHz, 53
2026/09/13 18:30:27.968, 66 %, 10304 MiB, 104.16 W, 2910 MHz, 55
2026/09/13 18:30:28.218, 66 %, 10304 MiB, 104.16 W, 2910 MHz, 55
2026/09/13 18:30:28.468, 99 %, 10304 MiB, 180.40 W, 2760 MHz, 59
2026/09/13 18:30:28.718, 99 %, 10304 MiB, 180.40 W, 2760 MHz, 59
2026/09/13 18:30:28.969, 99 %, 10592 MiB, 333.23 W, 2902 MHz, 61
2026/09/13 18:30:29.219, 99 %, 10592 MiB, 333.23 W, 2902 MHz, 61
2026/09/13 18:30:29.469, 95 %, 10592 MiB, 419.44 W, 2887 MHz, 63
2026/09/13 18:30:29.719, 95 %, 10592 MiB, 419.44 W, 2887 MHz, 63
2026/09/13 18:30:29.969, 0 %, 2 MiB, 340.98 W, 2880 MHz, 55
2026/09/13 18:30:30.219, 0 %, 544 MiB, 340.98 W, 2880 MHz, 55
2026/09/13 18:30:30.469, 0 %, 544 MiB, 182.18 W, 2910 MHz, 54
2026/09/13 18:30:30.720, 0 %, 2528 MiB, 182.18 W, 2910 MHz, 54
2026/09/13 18:30:30.970, 28 %, 4992 MiB, 98.44 W, 2910 MHz, 53
2026/09/13 18:30:31.220, 28 %, 8000 MiB, 98.44 W, 2910 MHz, 53
2026/09/13 18:30:31.470, 57 %, 10304 MiB, 103.86 W, 2910 MHz, 54
2026/09/13 18:30:31.720, 57 %, 10400 MiB, 103.86 W, 2910 MHz, 54
2026/09/13 18:30:31.970, 99 %, 10400 MiB, 189.03 W, 2857 MHz, 60
2026/09/13 18:30:32.220, 99 %, 10400 MiB, 189.03 W, 2857 MHz, 60
2026/09/13 18:30:32.471, 99 %, 10400 MiB, 334.83 W, 2902 MHz, 61
2026/09/13 18:30:32.721, 99 %, 10400 MiB, 334.83 W, 2902 MHz, 61
2026/09/13 18:30:32.971, 99 %, 10400 MiB, 439.78 W, 2835 MHz, 64
2026/09/13 18:30:33.221, 99 %, 10400 MiB, 439.78 W, 2835 MHz, 64
2026/09/13 18:30:33.471, 0 %, 2 MiB, 360.30 W, 2880 MHz, 55
2026/09/13 18:30:33.723, 0 %, 544 MiB, 360.30 W, 2880 MHz, 55
2026/09/13 18:30:33.973, 0 %, 544 MiB, 198.62 W, 2910 MHz, 54
2026/09/13 18:30:34.223, 0 %, 2880 MiB, 198.62 W, 2910 MHz, 54
2026/09/13 18:30:34.473, 28 %, 5376 MiB, 98.01 W, 2910 MHz, 53
2026/09/13 18:30:34.723, 28 %, 10304 MiB, 98.01 W, 2910 MHz, 53
2026/09/13 18:30:34.974, 19 %, 10304 MiB, 104.45 W, 2910 MHz, 54
2026/09/13 18:30:35.224, 19 %, 10400 MiB, 104.45 W, 2910 MHz, 54
2026/09/13 18:30:35.474, 99 %, 10400 MiB, 202.89 W, 2857 MHz, 60
2026/09/13 18:30:35.724, 99 %, 10400 MiB, 202.89 W, 2857 MHz, 60
2026/09/13 18:30:35.974, 99 %, 10400 MiB, 342.15 W, 2902 MHz, 61
2026/09/13 18:30:36.224, 99 %, 10400 MiB, 342.15 W, 2902 MHz, 61
2026/09/13 18:30:36.474, 99 %, 10400 MiB, 443.75 W, 2842 MHz, 64
2026/09/13 18:30:36.725, 99 %, 10400 MiB, 443.75 W, 2842 MHz, 64
2026/09/13 18:30:36.975, 17 %, 36 MiB, 347.02 W, 2887 MHz, 55
2026/09/13 18:30:37.225, 17 %, 544 MiB, 347.02 W, 2887 MHz, 55
2026/09/13 18:30:37.475, 0 %, 1344 MiB, 182.70 W, 2910 MHz, 54
2026/09/13 18:30:37.725, 0 %, 3680 MiB, 182.70 W, 2910 MHz, 54
2026/09/13 18:30:37.975, 26 %, 6080 MiB, 96.73 W, 2910 MHz, 53
2026/09/13 18:30:38.226, 26 %, 10304 MiB, 96.73 W, 2910 MHz, 53
2026/09/13 18:30:38.476, 4 %, 10432 MiB, 104.55 W, 2910 MHz, 54
2026/09/13 18:30:38.726, 4 %, 10432 MiB, 104.55 W, 2910 MHz, 54
2026/09/13 18:30:38.976, 99 %, 10432 MiB, 235.12 W, 2775 MHz, 60
2026/09/13 18:30:39.226, 99 %, 10432 MiB, 235.12 W, 2775 MHz, 60
2026/09/13 18:30:39.476, 99 %, 10432 MiB, 395.62 W, 2902 MHz, 64
2026/09/13 18:30:39.726, 99 %, 10432 MiB, 395.62 W, 2902 MHz, 64
2026/09/13 18:30:39.976, 41 %, 10432 MiB, 426.45 W, 2872 MHz, 62
2026/09/13 18:30:40.227, 41 %, 2 MiB, 426.45 W, 2872 MHz, 62
2026/09/13 18:30:40.483, 1 %, 544 MiB, 282.15 W, 2910 MHz, 55
2026/09/13 18:30:40.733, 1 %, 544 MiB, 282.15 W, 2910 MHz, 55
2026/09/13 18:30:40.983, 33 %, 3040 MiB, 114.06 W, 2910 MHz, 54
2026/09/13 18:30:41.233, 33 %, 5568 MiB, 114.06 W, 2910 MHz, 54
2026/09/13 18:30:41.484, 25 %, 10304 MiB, 94.29 W, 2910 MHz, 53
2026/09/13 18:30:41.734, 25 %, 10304 MiB, 94.29 W, 2910 MHz, 53
2026/09/13 18:30:41.984, 83 %, 10432 MiB, 136.59 W, 2910 MHz, 61
2026/09/13 18:30:42.234, 83 %, 10432 MiB, 136.59 W, 2910 MHz, 61
2026/09/13 18:30:42.484, 99 %, 10432 MiB, 279.87 W, 2902 MHz, 61
2026/09/13 18:30:42.734, 99 %, 10432 MiB, 279.87 W, 2902 MHz, 61
2026/09/13 18:30:42.984, 99 %, 10432 MiB, 432.95 W, 2880 MHz, 64
2026/09/13 18:30:43.235, 99 %, 10432 MiB, 432.95 W, 2880 MHz, 64
2026/09/13 18:30:43.485, 0 %, 2 MiB, 370.53 W, 2872 MHz, 56
2026/09/13 18:30:43.735, 0 %, 544 MiB, 370.53 W, 2872 MHz, 56
2026/09/13 18:30:43.985, 0 %, 544 MiB, 215.68 W, 2910 MHz, 54
2026/09/13 18:30:44.235, 0 %, 2368 MiB, 215.68 W, 2910 MHz, 54
2026/09/13 18:30:44.485, 27 %, 4896 MiB, 97.95 W, 2910 MHz, 53
2026/09/13 18:30:44.736, 27 %, 8000 MiB, 97.95 W, 2910 MHz, 53
2026/09/13 18:30:44.986, 72 %, 10304 MiB, 104.49 W, 2910 MHz, 55
2026/09/13 18:30:45.236, 72 %, 10400 MiB, 104.49 W, 2910 MHz, 55
2026/09/13 18:30:45.486, 99 %, 10400 MiB, 191.61 W, 2812 MHz, 60
2026/09/13 18:30:45.736, 99 %, 10400 MiB, 191.61 W, 2812 MHz, 60
2026/09/13 18:30:45.986, 99 %, 10400 MiB, 332.36 W, 2902 MHz, 61
2026/09/13 18:30:46.236, 99 %, 10400 MiB, 332.36 W, 2902 MHz, 61
2026/09/13 18:30:46.487, 99 %, 10400 MiB, 444.03 W, 2850 MHz, 64
2026/09/13 18:30:46.737, 99 %, 10400 MiB, 444.03 W, 2850 MHz, 64
2026/09/13 18:30:46.987, 0 %, 4 MiB, 349.70 W, 2887 MHz, 55
2026/09/13 18:30:47.238, 0 %, 544 MiB, 349.70 W, 2887 MHz, 55
2026/09/13 18:30:47.488, 0 %, 544 MiB, 193.82 W, 2910 MHz, 54
2026/09/13 18:30:47.738, 0 %, 3136 MiB, 193.82 W, 2910 MHz, 54
2026/09/13 18:30:47.989, 27 %, 5568 MiB, 98.98 W, 2910 MHz, 53
2026/09/13 18:30:48.239, 27 %, 10304 MiB, 98.98 W, 2910 MHz, 53
2026/09/13 18:30:48.489, 17 %, 10304 MiB, 105.17 W, 2910 MHz, 54
2026/09/13 18:30:48.739, 17 %, 10400 MiB, 105.17 W, 2910 MHz, 54
2026/09/13 18:30:48.989, 99 %, 10400 MiB, 215.51 W, 2872 MHz, 60
2026/09/13 18:30:49.240, 99 %, 10400 MiB, 215.51 W, 2872 MHz, 60
2026/09/13 18:30:49.490, 99 %, 10400 MiB, 369.90 W, 2902 MHz, 61
2026/09/13 18:30:49.740, 99 %, 10400 MiB, 369.90 W, 2902 MHz, 61
2026/09/13 18:30:49.990, 99 %, 10400 MiB, 446.72 W, 2872 MHz, 64
2026/09/13 18:30:50.240, 99 %, 10397 MiB, 446.72 W, 2872 MHz, 64
2026/09/13 18:30:50.490, 18 %, 542 MiB, 328.80 W, 2895 MHz, 55
2026/09/13 18:30:50.740, 18 %, 544 MiB, 328.80 W, 2895 MHz, 55
2026/09/13 18:30:50.991, 0 %, 1504 MiB, 140.18 W, 2910 MHz, 54
2026/09/13 18:30:51.241, 0 %, 4032 MiB, 140.18 W, 2910 MHz, 54
2026/09/13 18:30:51.491, 26 %, 6464 MiB, 97.77 W, 2910 MHz, 53
2026/09/13 18:30:51.741, 26 %, 10304 MiB, 97.77 W, 2910 MHz, 53
2026/09/13 18:30:51.991, 4 %, 10400 MiB, 103.50 W, 2910 MHz, 54
2026/09/13 18:30:52.242, 4 %, 10400 MiB, 103.50 W, 2910 MHz, 54
2026/09/13 18:30:52.492, 99 %, 10400 MiB, 230.95 W, 2872 MHz, 61
2026/09/13 18:30:52.742, 99 %, 10400 MiB, 230.95 W, 2872 MHz, 61
2026/09/13 18:30:52.992, 99 %, 10400 MiB, 405.78 W, 2902 MHz, 66
2026/09/13 18:30:53.242, 99 %, 10400 MiB, 405.78 W, 2902 MHz, 66
2026/09/13 18:30:53.492, 46 %, 10400 MiB, 431.62 W, 2872 MHz, 63
2026/09/13 18:30:53.742, 46 %, 21 MiB, 431.62 W, 2872 MHz, 63
2026/09/13 18:30:53.993, 1 %, 544 MiB, 286.15 W, 2910 MHz, 55
2026/09/13 18:30:54.243, 1 %, 544 MiB, 286.15 W, 2910 MHz, 55
2026/09/13 18:30:54.493, 38 %, 3424 MiB, 116.14 W, 2910 MHz, 54
2026/09/13 18:30:54.743, 38 %, 5920 MiB, 116.14 W, 2910 MHz, 54
2026/09/13 18:30:54.993, 25 %, 10304 MiB, 95.48 W, 2910 MHz, 53
2026/09/13 18:30:55.243, 25 %, 10400 MiB, 95.48 W, 2910 MHz, 53
2026/09/13 18:30:55.494, 98 %, 10400 MiB, 144.52 W, 2910 MHz, 60
2026/09/13 18:30:55.744, 98 %, 10400 MiB, 144.52 W, 2910 MHz, 60
2026/09/13 18:30:55.994, 99 %, 10400 MiB, 307.67 W, 2902 MHz, 61
2026/09/13 18:30:56.244, 99 %, 10400 MiB, 307.67 W, 2902 MHz, 61
2026/09/13 18:30:56.494, 99 %, 10400 MiB, 440.59 W, 2865 MHz, 64
2026/09/13 18:30:56.744, 99 %, 10400 MiB, 440.59 W, 2865 MHz, 64
2026/09/13 18:30:56.994, 0 %, 2 MiB, 373.86 W, 2872 MHz, 56
2026/09/13 18:30:57.245, 0 %, 544 MiB, 373.86 W, 2872 MHz, 56
2026/09/13 18:30:57.495, 0 %, 544 MiB, 193.46 W, 2910 MHz, 54
2026/09/13 18:30:57.745, 0 %, 2688 MiB, 193.46 W, 2910 MHz, 54
2026/09/13 18:30:57.995, 27 %, 5184 MiB, 97.86 W, 2910 MHz, 53
2026/09/13 18:30:58.245, 27 %, 9184 MiB, 97.86 W, 2910 MHz, 53
2026/09/13 18:30:58.495, 53 %, 10304 MiB, 104.24 W, 2910 MHz, 55
2026/09/13 18:30:58.746, 53 %, 10400 MiB, 104.24 W, 2910 MHz, 55
2026/09/13 18:30:58.996, 99 %, 10400 MiB, 189.18 W, 2872 MHz, 60
2026/09/13 18:30:59.246, 99 %, 10400 MiB, 189.18 W, 2872 MHz, 60
2026/09/13 18:30:59.496, 99 %, 10400 MiB, 336.04 W, 2902 MHz, 61
2026/09/13 18:30:59.746, 99 %, 10400 MiB, 336.04 W, 2902 MHz, 61
2026/09/13 18:30:59.996, 99 %, 10400 MiB, 447.02 W, 2850 MHz, 64
2026/09/13 18:31:00.246, 99 %, 2 MiB, 447.02 W, 2850 MHz, 64
2026/09/13 18:31:00.510, 18 %, 544 MiB, 314.82 W, 2902 MHz, 55
2026/09/13 18:31:00.760, 18 %, 544 MiB, 314.82 W, 2902 MHz, 55
2026/09/13 18:31:01.011, 0 %, 2112 MiB, 128.38 W, 2910 MHz, 54
2026/09/13 18:31:01.261, 0 %, 4640 MiB, 128.38 W, 2910 MHz, 54
2026/09/13 18:31:01.511, 26 %, 7072 MiB, 97.87 W, 2910 MHz, 53
2026/09/13 18:31:01.761, 26 %, 10304 MiB, 97.87 W, 2910 MHz, 53
2026/09/13 18:31:02.011, 0 %, 10400 MiB, 104.18 W, 2910 MHz, 53
2026/09/13 18:31:02.262, 0 %, 10400 MiB, 104.18 W, 2910 MHz, 53
2026/09/13 18:31:02.512, 99 %, 10400 MiB, 243.10 W, 2872 MHz, 61
2026/09/13 18:31:02.762, 99 %, 10400 MiB, 243.10 W, 2872 MHz, 61
2026/09/13 18:31:03.012, 99 %, 10400 MiB, 423.04 W, 2902 MHz, 64
2026/09/13 18:31:03.262, 99 %, 10400 MiB, 423.04 W, 2902 MHz, 64
2026/09/13 18:31:03.512, 0 %, 10400 MiB, 419.79 W, 2880 MHz, 59
2026/09/13 18:31:03.762, 0 %, 21 MiB, 419.79 W, 2880 MHz, 59
2026/09/13 18:31:04.013, 1 %, 544 MiB, 248.84 W, 2910 MHz, 55
2026/09/13 18:31:04.263, 1 %, 1344 MiB, 248.84 W, 2910 MHz, 55
2026/09/13 18:31:04.513, 35 %, 3488 MiB, 98.31 W, 2910 MHz, 54
2026/09/13 18:31:04.763, 35 %, 5952 MiB, 98.31 W, 2910 MHz, 54
2026/09/13 18:31:05.013, 25 %, 10304 MiB, 95.39 W, 2910 MHz, 53
2026/09/13 18:31:05.264, 25 %, 10304 MiB, 95.39 W, 2910 MHz, 53
2026/09/13 18:31:05.514, 89 %, 10304 MiB, 132.83 W, 2910 MHz, 60
2026/09/13 18:31:05.764, 89 %, 10304 MiB, 132.83 W, 2910 MHz, 60
2026/09/13 18:31:06.014, 99 %, 10304 MiB, 296.73 W, 2902 MHz, 61
2026/09/13 18:31:06.264, 99 %, 10304 MiB, 296.73 W, 2902 MHz, 61
2026/09/13 18:31:06.514, 99 %, 10304 MiB, 434.18 W, 2887 MHz, 64
2026/09/13 18:31:06.764, 99 %, 10304 MiB, 434.18 W, 2887 MHz, 64
2026/09/13 18:31:07.014, 0 %, 2 MiB, 402.15 W, 2872 MHz, 57
2026/09/13 18:31:07.265, 0 %, 544 MiB, 402.15 W, 2872 MHz, 57
2026/09/13 18:31:07.515, 0 %, 544 MiB, 224.99 W, 2910 MHz, 54
2026/09/13 18:31:07.765, 0 %, 1696 MiB, 224.99 W, 2910 MHz, 54
2026/09/13 18:31:08.015, 28 %, 4256 MiB, 98.78 W, 2910 MHz, 54
2026/09/13 18:31:08.265, 28 %, 6656 MiB, 98.78 W, 2910 MHz, 54
2026/09/13 18:31:08.516, 28 %, 10304 MiB, 95.10 W, 2910 MHz, 53
2026/09/13 18:31:08.766, 28 %, 10304 MiB, 95.10 W, 2910 MHz, 53
2026/09/13 18:31:09.016, 99 %, 10304 MiB, 158.88 W, 2842 MHz, 59
2026/09/13 18:31:09.266, 99 %, 10304 MiB, 158.88 W, 2842 MHz, 59
2026/09/13 18:31:09.516, 99 %, 10304 MiB, 303.17 W, 2902 MHz, 61
2026/09/13 18:31:09.766, 99 %, 10304 MiB, 303.17 W, 2902 MHz, 61
2026/09/13 18:31:10.016, 99 %, 10304 MiB, 441.22 W, 2880 MHz, 64
2026/09/13 18:31:10.267, 99 %, 10304 MiB, 441.22 W, 2880 MHz, 64
2026/09/13 18:31:10.517, 0 %, 2 MiB, 375.89 W, 2880 MHz, 56
2026/09/13 18:31:10.767, 0 %, 544 MiB, 375.89 W, 2880 MHz, 56
2026/09/13 18:31:11.017, 0 %, 544 MiB, 196.98 W, 2910 MHz, 54
2026/09/13 18:31:11.267, 0 %, 2624 MiB, 196.98 W, 2910 MHz, 54
2026/09/13 18:31:11.517, 26 %, 5152 MiB, 98.73 W, 2910 MHz, 54
2026/09/13 18:31:11.768, 26 %, 9024 MiB, 98.73 W, 2910 MHz, 54
2026/09/13 18:31:12.018, 74 %, 10304 MiB, 103.93 W, 2910 MHz, 56
2026/09/13 18:31:12.268, 74 %, 10400 MiB, 103.93 W, 2910 MHz, 56
2026/09/13 18:31:12.518, 99 %, 10400 MiB, 181.70 W, 2842 MHz, 60
2026/09/13 18:31:12.768, 99 %, 10400 MiB, 181.70 W, 2842 MHz, 60
2026/09/13 18:31:13.018, 99 %, 10400 MiB, 343.05 W, 2902 MHz, 61
2026/09/13 18:31:13.268, 99 %, 10400 MiB, 343.05 W, 2902 MHz, 61
2026/09/13 18:31:13.519, 99 %, 10400 MiB, 440.79 W, 2850 MHz, 64
2026/09/13 18:31:13.769, 99 %, 10397 MiB, 440.79 W, 2850 MHz, 64
2026/09/13 18:31:14.019, 18 %, 510 MiB, 338.38 W, 2887 MHz, 55
2026/09/13 18:31:14.269, 18 %, 544 MiB, 338.38 W, 2887 MHz, 55
2026/09/13 18:31:14.519, 0 %, 1408 MiB, 148.07 W, 2910 MHz, 54
2026/09/13 18:31:14.769, 0 %, 3968 MiB, 148.07 W, 2910 MHz, 54
2026/09/13 18:31:15.020, 26 %, 6400 MiB, 96.22 W, 2910 MHz, 54
2026/09/13 18:31:15.270, 26 %, 10304 MiB, 96.22 W, 2910 MHz, 54
2026/09/13 18:31:15.520, 4 %, 10400 MiB, 103.78 W, 2910 MHz, 54
2026/09/13 18:31:15.770, 4 %, 10400 MiB, 103.78 W, 2910 MHz, 54
2026/09/13 18:31:16.020, 99 %, 10400 MiB, 217.07 W, 2752 MHz, 61
2026/09/13 18:31:16.270, 99 %, 10400 MiB, 217.07 W, 2752 MHz, 61
2026/09/13 18:31:16.521, 98 %, 10400 MiB, 388.96 W, 2902 MHz, 64
2026/09/13 18:31:16.771, 98 %, 10400 MiB, 388.96 W, 2902 MHz, 64
2026/09/13 18:31:17.021, 99 %, 10400 MiB, 442.36 W, 2872 MHz, 64
2026/09/13 18:31:17.271, 99 %, 2 MiB, 442.36 W, 2872 MHz, 64
2026/09/13 18:31:17.523, 0 %, 544 MiB, 301.65 W, 2910 MHz, 55
2026/09/13 18:31:17.773, 0 %, 544 MiB, 301.65 W, 2910 MHz, 55
2026/09/13 18:31:18.023, 0 %, 2688 MiB, 103.32 W, 2910 MHz, 54
2026/09/13 18:31:18.273, 0 %, 5248 MiB, 103.32 W, 2910 MHz, 54
2026/09/13 18:31:18.523, 25 %, 9376 MiB, 96.02 W, 2910 MHz, 53
2026/09/13 18:31:18.773, 25 %, 10304 MiB, 96.02 W, 2910 MHz, 53
2026/09/13 18:31:19.024, 10 %, 10400 MiB, 106.50 W, 2910 MHz, 53
2026/09/13 18:31:19.274, 10 %, 10400 MiB, 106.50 W, 2910 MHz, 53
2026/09/13 18:31:19.524, 99 %, 10400 MiB, 258.63 W, 2895 MHz, 61
2026/09/13 18:31:19.774, 99 %, 10400 MiB, 258.63 W, 2895 MHz, 61
2026/09/13 18:31:20.024, 99 %, 10400 MiB, 409.10 W, 2902 MHz, 64
2026/09/13 18:31:20.274, 99 %, 10400 MiB, 409.10 W, 2902 MHz, 64
2026/09/13 18:31:20.524, 0 %, 2 MiB, 405.14 W, 2872 MHz, 57
2026/09/13 18:31:20.785, 0 %, 544 MiB, 405.14 W, 2872 MHz, 57
2026/09/13 18:31:21.035, 0 %, 544 MiB, 232.06 W, 2910 MHz, 54
2026/09/13 18:31:21.285, 0 %, 2176 MiB, 232.06 W, 2910 MHz, 54
2026/09/13 18:31:21.535, 26 %, 4672 MiB, 98.63 W, 2910 MHz, 54
2026/09/13 18:31:21.785, 26 %, 7072 MiB, 98.63 W, 2910 MHz, 54
2026/09/13 18:31:22.036, 44 %, 10304 MiB, 98.55 W, 2910 MHz, 53
2026/09/13 18:31:22.286, 44 %, 10400 MiB, 98.55 W, 2910 MHz, 53
2026/09/13 18:31:22.536, 99 %, 10400 MiB, 162.64 W, 2910 MHz, 60
