timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%]
2026/09/25 04:12:24.956, 0, P0, 1800 MHz, 14001 MHz, 154.98 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:25.958, 0, P0, 1702 MHz, 14001 MHz, 140.38 W, [N/A], 87, 9753 MiB, 100 %
2026/09/25 04:12:26.960, 0, P0, 1507 MHz, 14001 MHz, 110.10 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:27.962, 0, P0, 1792 MHz, 14001 MHz, 140.62 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:28.964, 0, P0, 1800 MHz, 14001 MHz, 155.58 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:29.966, 0, P0, 1800 MHz, 14001 MHz, 154.33 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:30.968, 0, P0, 1537 MHz, 14001 MHz, 122.53 W, [N/A], 87, 9753 MiB, 100 %
2026/09/25 04:12:31.970, 0, P0, 1777 MHz, 14001 MHz, 123.53 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:32.972, 0, P0, 1815 MHz, 14001 MHz, 155.15 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:33.974, 0, P0, 1815 MHz, 14001 MHz, 157.50 W, [N/A], 87, 9753 MiB, 99 %
2026/09/25 04:12:34.976, 0, P0, 1807 MHz, 14001 MHz, 147.35 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:35.978, 0, P0, 1740 MHz, 14001 MHz, 147.09 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:36.980, 0, P0, 1755 MHz, 14001 MHz, 148.37 W, [N/A], 87, 9753 MiB, 99 %
2026/09/25 04:12:37.982, 0, P0, 1792 MHz, 14001 MHz, 140.85 W, [N/A], 87, 9753 MiB, 100 %
2026/09/25 04:12:38.984, 0, P0, 1477 MHz, 14001 MHz, 106.63 W, [N/A], 87, 9753 MiB, 100 %
2026/09/25 04:12:39.985, 0, P0, 1717 MHz, 14001 MHz, 123.27 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:40.987, 0, P0, 1702 MHz, 14001 MHz, 142.62 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:41.989, 0, P0, 1702 MHz, 14001 MHz, 142.47 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:42.992, 0, P0, 1740 MHz, 14001 MHz, 139.54 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:43.994, 0, P0, 1695 MHz, 14001 MHz, 142.15 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:44.997, 0, P0, 1710 MHz, 14001 MHz, 142.66 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:45.999, 0, P0, 1740 MHz, 14001 MHz, 138.16 W, [N/A], 88, 9753 MiB, 100 %
2026/09/25 04:12:47.000, 0, P0, 1447 MHz, 14001 MHz, 109.46 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:48.002, 0, P0, 1740 MHz, 14001 MHz, 125.64 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:49.004, 0, P0, 1725 MHz, 14001 MHz, 145.83 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:50.006, 0, P0, 1725 MHz, 14001 MHz, 145.82 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:51.008, 0, P0, 1807 MHz, 14001 MHz, 143.88 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:52.010, 0, P0, 1755 MHz, 14001 MHz, 148.78 W, [N/A], 86, 9782 MiB, 100 %
2026/09/25 04:12:53.015, 0, P0, 1777 MHz, 14001 MHz, 144.86 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:54.017, 0, P0, 1792 MHz, 14001 MHz, 142.36 W, [N/A], 87, 9753 MiB, 100 %
2026/09/25 04:12:55.018, 0, P0, 1507 MHz, 14001 MHz, 111.49 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:56.019, 0, P0, 1755 MHz, 14001 MHz, 131.83 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:57.023, 0, P0, 1800 MHz, 14001 MHz, 155.76 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:58.026, 0, P0, 1800 MHz, 14001 MHz, 155.78 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:59.028, 0, P0, 1837 MHz, 14001 MHz, 152.60 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:13:00.030, 0, P0, 1800 MHz, 14001 MHz, 155.98 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:13:01.032, 0, P0, 1800 MHz, 14001 MHz, 155.72 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:13:02.034, 0, P0, 1582 MHz, 14001 MHz, 131.48 W, [N/A], 87, 9753 MiB, 100 %
2026/09/25 04:13:03.035, 0, P0, 1597 MHz, 14001 MHz, 124.55 W, [N/A], 85, 9753 MiB, 100 %
2026/09/25 04:13:04.037, 0, P0, 1845 MHz, 14001 MHz, 157.83 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:13:05.039, 0, P0, 1875 MHz, 14001 MHz, 162.60 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:13:06.041, 0, P0, 1897 MHz, 14001 MHz, 159.56 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:13:07.043, 0, P0, 1875 MHz, 14001 MHz, 162.63 W, [N/A], 87, 9753 MiB, 100 %
2026/09/25 04:13:08.045, 0, P0, 1875 MHz, 14001 MHz, 162.52 W, [N/A], 87, 9753 MiB, 100 %
2026/09/25 04:13:09.047, 0, P0, 1597 MHz, 14001 MHz, 97.21 W, [N/A], 80, 15 MiB, 0 %
